,wifi_a,wifi_b,count,distance,meanTime,maxSpeed
19,5.0,120.0,3.0,44.14,203.33333333333334,11.035
20,5.0,95.0,2.0,39.38,234.5,3.0292307692307694
0,95.0,88.0,193.0,53.3,125.61658031088083,106.6
1,95.0,92.0,54.0,156.67,173.64814814814815,313.34
2,88.0,49.0,4.0,82.73,8.75,27.576666666666668
3,49.0,95.0,1.0,55.08,2.0,27.54
4,95.0,5.0,8.0,39.38,62.625,39.38
5,5.0,22.0,1.0,121.22,0.0,242.44
6,22.0,95.0,1.0,157.9,12.0,13.158333333333333
7,5.0,88.0,4.0,91.38,1689.5,13.054285714285713
8,95.0,13.0,3.0,76.05,93.33333333333333,10.864285714285714
9,13.0,88.0,3.0,22.87,76.33333333333333,22.87
10,92.0,88.0,24.0,149.17,30.0,49.72333333333333
11,49.0,5.0,1.0,73.03,2.0,36.515
0,99.0,33.0,1.0,55.62,1913.0,0.029074751698902248
1,33.0,22.0,1.0,24.53,6558.0,0.0037404696553827387
2,22.0,99.0,1.0,64.39,513.0,0.12551656920077972
3,99.0,120.0,1.0,40.56,7334.0,0.005530406326697573
0,33.0,22.0,50.0,24.53,292.62,2.7255555555555557
1,33.0,105.0,1.0,59.19,291.0,0.20340206185567009
2,105.0,22.0,3.0,63.38,292.0,0.7121348314606741
3,22.0,99.0,36.0,64.39,469.3333333333333,32.195
4,33.0,120.0,3.0,88.04,229.0,0.5303614457831326
5,120.0,99.0,4.0,40.56,396.0,0.4015841584158416
6,99.0,33.0,18.0,55.62,468.6666666666667,55.62
7,22.0,120.0,1.0,86.98,111.0,0.7836036036036036
0,33.0,22.0,209.0,24.53,138.38755980861245,12.265
1,33.0,105.0,50.0,59.19,186.64,59.19
2,105.0,22.0,44.0,63.38,137.20454545454547,31.69
3,105.0,96.0,2.0,88.97,195.0,4.4485
4,96.0,120.0,1.0,235.24,2606.0,0.09026861089792786
5,120.0,22.0,6.0,86.98,397.0,28.993333333333336
6,33.0,120.0,16.0,88.04,23.0,88.04
7,105.0,120.0,1.0,146.43,119.0,1.2305042016806724
8,33.0,99.0,1.0,55.62,182.0,0.3056043956043956
9,99.0,22.0,1.0,64.39,9.0,7.154444444444445
10,33.0,96.0,1.0,148.12,1016.0,0.14578740157480316
11,33.0,5.0,1.0,114.67,20.0,5.7335
12,5.0,105.0,1.0,173.49,522.0,0.3323563218390805
0,33.0,22.0,374.0,24.53,44.72192513368984,24.53
1,22.0,105.0,20.0,63.38,19.05,31.69
2,105.0,33.0,32.0,59.19,41.53125,29.595
3,33.0,99.0,2.0,55.62,42.0,7.945714285714286
4,99.0,22.0,2.0,64.39,3.5,21.463333333333335
5,33.0,32.0,13.0,74.92,52.30769230769231,74.92
6,22.0,5.0,3.0,121.22,151.33333333333334,8.081333333333333
7,5.0,32.0,52.0,48.84,12.211538461538462,9.768
8,33.0,5.0,1.0,114.67,21.0,5.46047619047619
9,32.0,22.0,1.0,88.88,9.0,9.875555555555556
10,32.0,105.0,6.0,130.85,5.666666666666667,43.61666666666667
0,33.0,120.0,47.0,88.04,115.93617021276596,176.08
1,33.0,22.0,81.0,24.53,126.25925925925925,12.265
2,33.0,32.0,12.0,74.92,235.91666666666666,10.702857142857143
3,22.0,120.0,41.0,86.98,49.97560975609756,43.49
4,33.0,99.0,51.0,55.62,153.0392156862745,111.24
5,33.0,105.0,3.0,59.19,579.0,0.31317460317460316
6,105.0,32.0,1.0,130.85,167.0,0.7835329341317365
7,120.0,99.0,51.0,40.56,9.117647058823529,81.12
8,99.0,22.0,57.0,64.39,21.68421052631579,32.195
9,99.0,5.0,1.0,59.06,7.0,8.437142857142858
10,5.0,33.0,3.0,114.67,8.333333333333334,28.6675
11,22.0,32.0,3.0,88.88,386.0,2.6933333333333334
12,120.0,5.0,5.0,44.14,9.8,11.035
13,22.0,5.0,2.0,121.22,0.5,242.44
14,5.0,95.0,4.0,39.38,7.0,39.38
15,5.0,32.0,5.0,48.84,342.0,9.768
16,32.0,99.0,14.0,27.73,455.64285714285717,55.46
17,120.0,32.0,1.0,54.21,593.0,0.09141652613827993
0,101.0,84.0,597.0,29.03,36.90787269681742,58.06
1,84.0,5.0,96.0,58.5,10.145833333333334,117.0
2,5.0,120.0,6.0,44.14,4.833333333333333,44.14
3,120.0,84.0,4.0,95.0,2.75,190.0
4,84.0,22.0,5.0,146.05,5.2,292.1
5,84.0,88.0,1.0,126.06,8.0,15.7575
6,88.0,5.0,1.0,91.38,4.0,22.845
7,84.0,95.0,3.0,76.73,3.0,153.46
8,95.0,5.0,3.0,39.38,0.3333333333333333,78.76
9,22.0,5.0,1.0,121.22,0.0,242.44
10,5.0,101.0,1.0,82.63,2343.0,0.035266752027315405
11,84.0,49.0,6.0,60.58,60.833333333333336,15.145
0,84.0,101.0,85.0,29.03,254.72941176470587,58.06
1,84.0,22.0,2.0,146.05,5929.5,0.39904371584699455
2,22.0,33.0,1.0,24.53,3.0,8.176666666666668
3,33.0,105.0,1.0,59.19,6.0,9.865
4,105.0,22.0,1.0,63.38,4.0,15.845
0,84.0,5.0,9.0,58.5,455.8888888888889,117.0
1,5.0,95.0,13.0,39.38,0.46153846153846156,78.76
2,95.0,99.0,4.0,97.82,7.0,19.564
3,99.0,88.0,1.0,147.2,2.0,73.6
4,88.0,95.0,2.0,53.3,6.0,8.883333333333333
5,5.0,22.0,11.0,121.22,8.636363636363637,121.22
6,22.0,99.0,12.0,64.39,6.833333333333333,21.463333333333335
7,99.0,33.0,16.0,55.62,0.125,111.24
8,33.0,32.0,4.0,74.92,0.75,149.84
9,32.0,88.0,1.0,140.16,1.0,140.16
10,84.0,99.0,1.0,84.36,82.0,1.028780487804878
11,99.0,5.0,9.0,59.06,9.0,11.812000000000001
12,33.0,5.0,4.0,114.67,6.75,28.6675
13,22.0,120.0,10.0,86.98,2.1,43.49
14,120.0,99.0,4.0,40.56,1.0,40.56
15,120.0,33.0,8.0,88.04,1.0,176.08
16,99.0,32.0,7.0,27.73,2.0,55.46
17,32.0,5.0,5.0,48.84,12.0,6.977142857142858
18,95.0,22.0,6.0,157.9,1.5,157.9
19,22.0,33.0,8.0,24.53,5.0,8.176666666666668
20,32.0,22.0,1.0,88.88,10.0,8.888
21,5.0,120.0,1.0,44.14,4.0,11.035
22,32.0,84.0,1.0,57.42,459.0,0.12509803921568627
23,84.0,95.0,1.0,76.73,0.0,153.46
24,120.0,32.0,1.0,54.21,1.0,54.21
25,84.0,101.0,10.0,29.03,4.2,58.06
26,101.0,49.0,4.0,54.17,4.75,18.05666666666667
27,84.0,49.0,2.0,60.58,9.0,6.731111111111111
0,84.0,49.0,58.0,60.58,334.1551724137931,121.16
1,49.0,5.0,1.0,73.03,0.0,146.06
2,5.0,84.0,2.0,58.5,12298.0,58.5
3,49.0,22.0,1.0,190.46,2.0,95.23
4,22.0,5.0,1.0,121.22,37.0,3.2762162162162163
0,22.0,120.0,134.0,86.98,103.48507462686567,21.745
1,22.0,33.0,60.0,24.53,106.16666666666667,8.176666666666668
2,33.0,120.0,11.0,88.04,181.54545454545453,2.000909090909091
3,120.0,105.0,9.0,146.43,51.55555555555556,14.643
4,105.0,22.0,69.0,63.38,67.5072463768116,63.38
5,120.0,99.0,33.0,40.56,142.33333333333334,81.12
6,99.0,22.0,113.0,64.39,36.008849557522126,128.78
7,22.0,32.0,10.0,88.88,92.6,29.626666666666665
8,32.0,33.0,1.0,74.92,40.0,1.873
9,105.0,99.0,2.0,114.55,139.0,5.7275
10,105.0,33.0,4.0,59.19,62.0,8.455714285714285
11,99.0,33.0,28.0,55.62,110.64285714285714,111.24
12,120.0,32.0,1.0,54.21,174.0,0.31155172413793103
13,99.0,32.0,2.0,27.73,26.0,1.1554166666666668
0,22.0,95.0,6.0,157.9,275.1666666666667,78.95
1,22.0,32.0,28.0,88.88,571.3928571428571,22.22
2,32.0,120.0,5.0,54.21,801.4,2.1684
3,120.0,22.0,4.0,86.98,1071.5,21.745
4,32.0,95.0,9.0,87.51,764.4444444444445,0.5401851851851852
5,32.0,5.0,6.0,48.84,498.5,0.3564963503649635
6,5.0,22.0,1.0,121.22,3714.0,0.03263866451265482
7,120.0,5.0,7.0,44.14,854.5714285714286,0.3086713286713287
8,5.0,88.0,1.0,91.38,46.0,1.9865217391304346
9,88.0,32.0,1.0,140.16,898.0,0.15608017817371939
10,120.0,88.0,1.0,115.57,34.0,3.3991176470588234
11,88.0,95.0,1.0,53.3,86.0,0.6197674418604651
12,95.0,5.0,3.0,39.38,741.6666666666666,0.12621794871794872
13,95.0,120.0,3.0,73.6,311.0,10.514285714285714
0,95.0,5.0,13.0,39.38,1078.4615384615386,78.76
1,5.0,88.0,2.0,91.38,4166.5,0.0881195756991321
2,88.0,95.0,4.0,53.3,1753.5,10.66
3,5.0,22.0,3.0,121.22,890.3333333333334,60.61
4,22.0,95.0,5.0,157.9,358.8,78.95
0,95.0,88.0,5.0,53.3,712.4,7.614285714285714
1,95.0,49.0,39.0,55.08,41.23076923076923,110.16
2,49.0,5.0,10.0,73.03,150.5,73.03
3,5.0,95.0,75.0,39.38,200.14666666666668,78.76
4,5.0,88.0,7.0,91.38,66.0,18.276
5,49.0,99.0,1.0,126.11,18.0,7.006111111111111
6,99.0,95.0,1.0,97.82,11.0,8.892727272727273
0,88.0,95.0,88.0,53.3,128.39772727272728,17.766666666666666
1,95.0,92.0,39.0,156.67,103.17948717948718,313.34
2,92.0,88.0,17.0,149.17,49.23529411764706,149.17
3,95.0,5.0,7.0,39.38,41.714285714285715,19.69
4,95.0,22.0,1.0,157.9,39.0,4.0487179487179485
5,22.0,88.0,1.0,202.54,395.0,0.512759493670886
6,88.0,5.0,1.0,91.38,800.0,0.114225
7,5.0,22.0,2.0,121.22,136.5,11.02
8,95.0,13.0,2.0,76.05,299.0,0.3553738317757009
0,32.0,99.0,2.0,27.73,689.0,0.17775641025641026
1,32.0,95.0,4.0,87.51,81.25,9.723333333333334
2,95.0,22.0,1.0,157.9,2.0,78.95
3,22.0,32.0,5.0,88.88,492.4,8.888
4,32.0,120.0,5.0,54.21,886.4,0.2946195652173913
5,120.0,95.0,1.0,73.6,9.0,8.177777777777777
6,32.0,5.0,4.0,48.84,1133.0,0.3617777777777778
0,95.0,32.0,3.0,87.51,327.3333333333333,29.17
1,32.0,84.0,17.0,57.42,258.94117647058823,11.484
2,84.0,95.0,4.0,76.73,4077.25,0.16501075268817206
3,32.0,5.0,81.0,48.84,51.95061728395062,48.84
4,32.0,99.0,10.0,27.73,439.4,55.46
5,84.0,5.0,5.0,58.5,589.2,58.5
6,5.0,95.0,12.0,39.38,1206.3333333333333,39.38
7,5.0,99.0,7.0,59.06,300.42857142857144,11.812000000000001
8,32.0,101.0,1.0,86.22,7.0,12.317142857142857
9,101.0,84.0,1.0,29.03,0.0,58.06
10,5.0,22.0,1.0,121.22,3.0,40.406666666666666
11,22.0,99.0,28.0,64.39,7.178571428571429,21.463333333333335
12,99.0,105.0,1.0,114.55,6.0,19.091666666666665
13,105.0,22.0,1.0,63.38,4.0,15.845
14,99.0,95.0,3.0,97.82,2055.3333333333335,1.7785454545454544
15,84.0,99.0,1.0,84.36,35.0,2.410285714285714
0,95.0,22.0,39.0,157.9,647.2051282051282,315.8
1,95.0,84.0,10.0,76.73,827.4,153.46
2,22.0,99.0,1.0,64.39,1015.0,0.0634384236453202
3,99.0,49.0,1.0,126.11,10452.0,0.012065633371603521
4,49.0,95.0,6.0,55.08,163.0,27.54
5,49.0,22.0,2.0,190.46,7.5,31.743333333333336
6,22.0,84.0,1.0,146.05,1452.0,0.10058539944903581
7,95.0,88.0,3.0,53.3,442.3333333333333,17.766666666666666
8,88.0,5.0,3.0,91.38,805.3333333333334,15.229999999999999
9,5.0,95.0,7.0,39.38,262.14285714285717,78.76
10,5.0,22.0,3.0,121.22,96.33333333333333,121.22
11,5.0,84.0,5.0,58.5,130.0,4.5
12,84.0,33.0,3.0,130.17,167.33333333333334,26.034
13,95.0,13.0,5.0,76.05,7.4,152.1
14,5.0,13.0,1.0,114.24,6.0,19.04
15,95.0,92.0,3.0,156.67,469.0,0.391675
16,49.0,5.0,1.0,73.03,198.0,0.36883838383838385
17,5.0,120.0,1.0,44.14,8.0,5.5175
18,120.0,84.0,1.0,95.0,44.0,2.159090909090909
19,92.0,88.0,2.0,149.17,52.0,37.2925
20,92.0,5.0,1.0,160.5,89.0,1.803370786516854
21,22.0,32.0,2.0,88.88,183.0,0.5520496894409938
22,22.0,105.0,2.0,63.38,201.5,21.12666666666667
23,22.0,66.0,1.0,210.79,3003.0,0.07019314019314019
24,66.0,96.0,2.0,64.72,104.0,21.573333333333334
25,66.0,33.0,1.0,211.28,593.0,0.35629005059021923
26,33.0,22.0,2.0,24.53,104.5,2.4530000000000003
0,120.0,99.0,2.0,40.56,2941.0,0.01405892547660312
1,120.0,33.0,6.0,88.04,2557.1666666666665,0.1594927536231884
2,120.0,105.0,2.0,146.43,8845.0,0.018391107761868877
3,120.0,22.0,1.0,86.98,1881.0,0.04624136097820308
0,95.0,49.0,284.0,55.08,39.46830985915493,110.16
1,49.0,88.0,48.0,82.73,126.41666666666667,27.576666666666668
2,88.0,95.0,103.0,53.3,32.62135922330097,53.3
3,49.0,5.0,87.0,73.03,333.2528735632184,146.06
4,5.0,95.0,106.0,39.38,17.60377358490566,78.76
5,5.0,88.0,20.0,91.38,12.4,91.38
6,88.0,105.0,2.0,260.65,24.0,52.129999999999995
7,105.0,49.0,1.0,235.59,1.0,235.59
8,105.0,95.0,1.0,212.35,2.0,106.175
9,49.0,99.0,1.0,126.11,2508.0,0.050283094098883575
10,99.0,88.0,5.0,147.2,8.0,147.2
11,95.0,92.0,3.0,156.67,39.666666666666664,313.34
12,92.0,88.0,1.0,149.17,4.0,37.2925
13,5.0,92.0,1.0,160.5,1.0,160.5
14,92.0,49.0,1.0,211.31,9.0,23.47888888888889
0,105.0,22.0,24.0,63.38,310.25,21.12666666666667
1,22.0,33.0,32.0,24.53,56.59375,12.265
2,33.0,96.0,1.0,148.12,12.0,12.343333333333334
3,96.0,99.0,1.0,203.16,3457.0,0.05876771767428406
4,99.0,33.0,1.0,55.62,7452.0,0.0074637681159420285
5,33.0,105.0,11.0,59.19,93.54545454545455,9.865
6,105.0,5.0,1.0,173.49,1.0,173.49
7,5.0,22.0,1.0,121.22,3.0,40.406666666666666
8,22.0,32.0,1.0,88.88,3.0,29.626666666666665
9,32.0,105.0,1.0,130.85,6.0,21.808333333333334
10,33.0,5.0,2.0,114.67,31.0,57.335
0,5.0,95.0,114.0,39.38,236.87719298245614,78.76
1,95.0,49.0,3.0,55.08,875.0,0.3338181818181818
2,5.0,33.0,1.0,114.67,6.0,19.111666666666668
3,33.0,99.0,1.0,55.62,221.0,0.25167420814479635
4,99.0,22.0,2.0,64.39,104.5,7.154444444444445
5,99.0,95.0,1.0,97.82,828.0,0.11814009661835748
6,49.0,5.0,1.0,73.03,41.0,1.781219512195122
7,95.0,88.0,7.0,53.3,127.28571428571429,10.66
8,5.0,66.0,2.0,325.65,1150.5,2.4484962406015036
9,88.0,5.0,1.0,91.38,6.0,15.229999999999999
0,88.0,95.0,644.0,53.3,52.87111801242236,106.6
1,95.0,5.0,2.0,39.38,679.0,39.38
2,95.0,13.0,12.0,76.05,259.9166666666667,38.025
3,13.0,88.0,8.0,22.87,382.125,22.87
0,95.0,92.0,35.0,156.67,634.9428571428572,313.34
1,95.0,88.0,117.0,53.3,113.0,26.65
2,88.0,92.0,11.0,149.17,275.90909090909093,149.17
3,95.0,5.0,80.0,39.38,11.2875,78.76
4,88.0,13.0,9.0,22.87,4.0,7.623333333333334
5,13.0,95.0,8.0,76.05,6.125,19.0125
6,13.0,5.0,3.0,114.24,4.0,28.56
7,88.0,5.0,3.0,91.38,5.666666666666667,22.845
8,88.0,49.0,6.0,82.73,5.666666666666667,20.6825
9,49.0,95.0,19.0,55.08,5.894736842105263,27.54
10,88.0,32.0,1.0,140.16,1.0,140.16
11,32.0,22.0,1.0,88.88,10.0,8.888
12,22.0,95.0,5.0,157.9,143.4,315.8
13,49.0,5.0,8.0,73.03,5.125,73.03
14,22.0,33.0,1.0,24.53,4.0,6.1325
15,33.0,49.0,1.0,179.48,6.0,29.91333333333333
16,22.0,5.0,2.0,121.22,6.0,121.22
17,22.0,88.0,1.0,202.54,4.0,50.635
0,95.0,88.0,597.0,53.3,43.028475711892796,53.3
1,88.0,13.0,11.0,22.87,682.6363636363636,7.623333333333334
2,13.0,95.0,17.0,76.05,70.70588235294117,76.05
3,95.0,5.0,21.0,39.38,37.42857142857143,78.76
4,5.0,22.0,1.0,121.22,0.0,242.44
5,22.0,88.0,1.0,202.54,2275.0,0.08902857142857143
6,88.0,5.0,8.0,91.38,7.0,15.229999999999999
7,13.0,5.0,4.0,114.24,5.75,38.08
8,95.0,92.0,2.0,156.67,13.0,12.05153846153846
0,88.0,5.0,3.0,91.38,15.0,15.229999999999999
1,5.0,95.0,25.0,39.38,717.96,78.76
2,95.0,88.0,6.0,53.3,8.666666666666666,10.66
3,95.0,101.0,1.0,90.35,22195.0,0.004070736652399189
4,101.0,84.0,1.0,29.03,14.0,2.073571428571429
5,84.0,33.0,1.0,130.17,4.0,32.5425
6,33.0,101.0,1.0,157.67,99.0,1.5926262626262624
7,101.0,5.0,1.0,82.63,1081.0,0.07643848288621646
8,5.0,84.0,11.0,58.5,218.36363636363637,117.0
9,84.0,49.0,3.0,60.58,2454.3333333333335,2.2437037037037038
10,49.0,5.0,1.0,73.03,16.0,4.564375
11,5.0,22.0,1.0,121.22,2.0,60.61
12,22.0,120.0,1.0,86.98,8.0,10.8725
13,120.0,5.0,3.0,44.14,22.666666666666668,14.713333333333333
14,84.0,95.0,4.0,76.73,4.0,153.46
0,84.0,99.0,2.0,84.36,17187.5,0.010354731803117712
1,84.0,49.0,1.0,60.58,4858.0,0.012470152326060106
2,49.0,95.0,1.0,55.08,8243.0,0.006682033240325124
3,95.0,5.0,6.0,39.38,683.6666666666666,39.38
4,5.0,66.0,1.0,325.65,428.0,0.7608644859813084
5,66.0,22.0,1.0,210.79,902.0,0.23369179600886916
6,22.0,120.0,2.0,86.98,66.0,12.425714285714287
7,22.0,84.0,3.0,146.05,8.666666666666666,146.05
8,84.0,95.0,5.0,76.73,2.6,153.46
9,84.0,5.0,9.0,58.5,13.11111111111111,117.0
10,84.0,33.0,1.0,130.17,4.0,32.5425
11,33.0,5.0,1.0,114.67,8.0,14.33375
12,22.0,5.0,2.0,121.22,11.0,11.02
0,95.0,13.0,2.0,76.05,1938.5,38.025
1,13.0,88.0,2.0,22.87,3569.0,3.811666666666667
2,88.0,95.0,45.0,53.3,68.15555555555555,13.325
3,95.0,92.0,75.0,156.67,102.50666666666666,313.34
4,92.0,88.0,9.0,149.17,13.0,37.2925
0,95.0,49.0,24.0,55.08,635.6666666666666,27.54
1,95.0,5.0,10.0,39.38,580.9,78.76
2,5.0,84.0,2.0,58.5,13.0,117.0
3,95.0,84.0,4.0,76.73,419.75,6.975454545454546
0,22.0,32.0,2.0,88.88,5441.0,22.22
1,32.0,99.0,1.0,27.73,64.0,0.43328125
2,99.0,22.0,1.0,64.39,179.0,0.3597206703910615
3,22.0,120.0,1.0,86.98,9711.0,0.008956853053238597
4,120.0,32.0,1.0,54.21,5914.0,0.009166384849509638
5,22.0,5.0,1.0,121.22,9958.0,0.012173127133962644
6,5.0,33.0,1.0,114.67,30.0,3.8223333333333334
7,33.0,22.0,1.0,24.53,1690.0,0.014514792899408284
0,95.0,13.0,25.0,76.05,883.56,25.349999999999998
1,95.0,88.0,185.0,53.3,148.72972972972974,26.65
2,88.0,13.0,12.0,22.87,237.16666666666666,45.74
3,95.0,5.0,2.0,39.38,6.5,19.69
4,95.0,92.0,5.0,156.67,5.2,313.34
5,95.0,49.0,2.0,55.08,6.5,13.77
6,95.0,22.0,2.0,157.9,13.0,78.95
7,88.0,92.0,5.0,149.17,4.2,298.34
0,95.0,49.0,10.0,55.08,1876.5,13.77
1,95.0,5.0,20.0,39.38,92.55,78.76
2,5.0,49.0,6.0,73.03,246.5,24.343333333333334
3,5.0,105.0,2.0,173.49,6.5,173.49
4,95.0,88.0,9.0,53.3,111.55555555555556,13.325
5,88.0,22.0,2.0,202.54,6.5,50.635
6,22.0,95.0,2.0,157.9,19.0,157.9
7,22.0,5.0,2.0,121.22,6.0,121.22
8,88.0,5.0,4.0,91.38,6.0,30.459999999999997
9,88.0,92.0,1.0,149.17,6.0,24.861666666666665
10,92.0,5.0,1.0,160.5,1.0,160.5
11,95.0,13.0,1.0,76.05,2.0,38.025
12,13.0,5.0,1.0,114.24,10.0,11.424
0,88.0,120.0,2.0,115.57,4732.0,0.17590563165905632
1,120.0,5.0,3.0,44.14,295.0,44.14
2,120.0,84.0,2.0,95.0,2174.0,0.5621301775147929
3,88.0,5.0,1.0,91.38,3000.0,0.030459999999999997
4,5.0,22.0,1.0,121.22,8853.0,0.013692533604427877
5,22.0,120.0,1.0,86.98,10123.0,0.008592314531265436
6,5.0,84.0,2.0,58.5,8014.0,0.15896739130434784
0,99.0,95.0,1.0,97.82,340.0,0.28770588235294114
1,95.0,5.0,4.0,39.38,8813.5,39.38
2,95.0,22.0,4.0,157.9,1633.25,11.278571428571428
0,95.0,84.0,2.0,76.73,8739.0,0.2951153846153846
1,95.0,33.0,3.0,153.3,30.333333333333332,306.6
2,33.0,22.0,1.0,24.53,9.0,2.7255555555555557
3,22.0,95.0,1.0,157.9,12.0,13.158333333333333
4,95.0,5.0,10.0,39.38,551.3,39.38
5,5.0,88.0,8.0,91.38,6.125,22.845
6,88.0,13.0,1.0,22.87,5.0,4.574
7,13.0,5.0,1.0,114.24,1.0,114.24
8,95.0,88.0,9.0,53.3,6.555555555555555,8.883333333333333
9,5.0,99.0,1.0,59.06,96.0,0.6152083333333334
10,99.0,88.0,4.0,147.2,6.5,73.6
11,99.0,84.0,1.0,84.36,87.0,0.9696551724137931
12,84.0,101.0,1.0,29.03,650.0,0.04466153846153846
0,32.0,5.0,368.0,48.84,68.27989130434783,48.84
1,5.0,22.0,10.0,121.22,316.4,121.22
2,22.0,120.0,1.0,86.98,3.0,28.993333333333336
3,120.0,5.0,2.0,44.14,5.0,44.14
4,22.0,95.0,3.0,157.9,0.0,315.8
5,95.0,5.0,8.0,39.38,3.875,39.38
6,5.0,99.0,8.0,59.06,85.0,11.812000000000001
7,99.0,32.0,18.0,27.73,303.55555555555554,55.46
8,22.0,33.0,9.0,24.53,72.88888888888889,8.176666666666668
9,33.0,5.0,1.0,114.67,7.0,16.38142857142857
10,22.0,84.0,1.0,146.05,1.0,146.05
11,84.0,5.0,11.0,58.5,5.090909090909091,58.5
12,22.0,99.0,2.0,64.39,215.0,7.154444444444445
13,32.0,22.0,4.0,88.88,18.25,22.22
14,32.0,88.0,5.0,140.16,1268.6,140.16
15,95.0,32.0,4.0,87.51,5.75,17.502000000000002
16,32.0,84.0,4.0,57.42,5.25,19.14
17,95.0,84.0,6.0,76.73,32.5,153.46
18,32.0,120.0,1.0,54.21,6.0,9.035
19,95.0,88.0,3.0,53.3,3.0,17.766666666666666
0,120.0,22.0,8.0,86.98,715.25,43.49
1,22.0,32.0,2.0,88.88,11761.5,0.031994240460763136
2,32.0,5.0,4.0,48.84,9.75,9.768
3,32.0,33.0,2.0,74.92,186.5,7.492
4,33.0,22.0,68.0,24.53,59.661764705882355,24.53
5,33.0,5.0,4.0,114.67,11.25,14.33375
6,5.0,22.0,8.0,121.22,1.25,121.22
7,120.0,33.0,1.0,88.04,2.0,44.02
8,120.0,95.0,1.0,73.6,10.0,7.359999999999999
9,95.0,5.0,1.0,39.38,0.0,78.76
10,120.0,99.0,1.0,40.56,1540.0,0.02633766233766234
11,99.0,22.0,1.0,64.39,660.0,0.09756060606060606
12,32.0,99.0,12.0,27.73,11.916666666666666,55.46
13,33.0,99.0,2.0,55.62,6.5,111.24
14,33.0,105.0,1.0,59.19,358.0,0.16533519553072626
15,105.0,5.0,1.0,173.49,92.0,1.8857608695652175
16,5.0,120.0,8.0,44.14,5.625,14.713333333333333
0,95.0,22.0,11.0,157.9,906.7272727272727,157.9
1,95.0,5.0,4.0,39.38,7332.25,39.38
2,22.0,5.0,2.0,121.22,6.0,60.61
3,22.0,120.0,1.0,86.98,7.0,12.425714285714287
0,22.0,99.0,3.0,64.39,3877.6666666666665,0.19453172205438066
1,22.0,49.0,4.0,190.46,7248.25,0.11009248554913295
2,99.0,84.0,1.0,84.36,4826.0,0.01748031496062992
3,84.0,49.0,1.0,60.58,6088.0,0.009950722733245728
0,33.0,22.0,265.0,24.53,134.21132075471698,12.265
1,22.0,99.0,18.0,64.39,276.94444444444446,128.78
2,33.0,99.0,16.0,55.62,91.8125,111.24
3,33.0,105.0,53.0,59.19,55.35849056603774,14.7975
4,105.0,22.0,21.0,63.38,64.04761904761905,21.12666666666667
5,105.0,99.0,2.0,114.55,15.5,19.091666666666665
6,22.0,120.0,4.0,86.98,49.25,14.496666666666668
7,33.0,120.0,2.0,88.04,8.5,44.02
0,84.0,101.0,23.0,29.03,586.695652173913,58.06
1,101.0,5.0,1.0,82.63,26.0,3.178076923076923
2,5.0,95.0,4.0,39.38,192.0,39.38
3,5.0,84.0,1.0,58.5,365.0,0.16027397260273973
0,49.0,5.0,1.0,73.03,600.0,0.12171666666666667
1,5.0,99.0,2.0,59.06,5979.0,0.019959445758702263
2,99.0,95.0,1.0,97.82,4827.0,0.020265175056971202
3,95.0,22.0,1.0,157.9,156.0,1.0121794871794871
4,22.0,5.0,1.0,121.22,493.0,0.24588235294117647
5,99.0,49.0,1.0,126.11,2843.0,0.04435807245867042
6,49.0,95.0,1.0,55.08,863.0,0.06382387022016223
7,95.0,5.0,1.0,39.38,9632.0,0.0040884551495016614
0,95.0,5.0,1.0,39.38,9629.0,0.004089728943815558
1,5.0,99.0,1.0,59.06,396.0,0.14914141414141416
2,99.0,49.0,1.0,126.11,10250.0,0.012303414634146342
3,49.0,95.0,3.0,55.08,7690.0,0.07936599423631124
4,49.0,5.0,2.0,73.03,4648.0,0.017095037453183522
0,66.0,5.0,1.0,325.65,46.0,7.0793478260869565
1,5.0,99.0,1.0,59.06,5.0,11.812000000000001
2,99.0,95.0,1.0,97.82,44945.0,0.0021764378685059514
3,95.0,49.0,4.0,55.08,9.75,18.36
4,95.0,88.0,1.0,53.3,6.0,8.883333333333333
5,88.0,5.0,1.0,91.38,6.0,15.229999999999999
6,5.0,95.0,1.0,39.38,1.0,39.38
7,95.0,33.0,1.0,153.3,30.0,5.11
8,33.0,66.0,1.0,211.28,43.0,4.913488372093023
0,99.0,22.0,6.0,64.39,2139.0,12.878
1,99.0,5.0,1.0,59.06,14348.0,0.00411625313632562
2,5.0,33.0,2.0,114.67,6.0,22.934
3,33.0,99.0,4.0,55.62,1022.0,55.62
4,22.0,120.0,4.0,86.98,338.25,17.396
5,120.0,33.0,6.0,88.04,107.0,29.346666666666668
6,22.0,33.0,29.0,24.53,13.206896551724139,12.265
7,120.0,5.0,2.0,44.14,4.5,14.713333333333333
8,5.0,22.0,3.0,121.22,791.6666666666666,60.61
9,33.0,105.0,9.0,59.19,6.555555555555555,9.865
10,105.0,22.0,8.0,63.38,3.375,21.12666666666667
11,22.0,95.0,4.0,157.9,3.25,315.8
12,105.0,95.0,1.0,212.35,4.0,53.0875
13,95.0,33.0,1.0,153.3,3.0,51.1
14,33.0,66.0,1.0,211.28,58.0,3.6427586206896554
15,66.0,96.0,1.0,64.72,4.0,16.18
16,96.0,33.0,1.0,148.12,3322.0,0.04458759783263095
0,99.0,5.0,1.0,59.06,3040.0,0.01942763157894737
1,5.0,105.0,1.0,173.49,456.0,0.38046052631578947
