wifi,X,Y,parents,ID,restored_x,restored_y
45527,264.0,219.0,55554:101,2_virtual,265.241779,218.679324
28352,281.0,203.0,27617:55554,2_virtual,273.744884,211.031755
7450,316.0,198.0,52173:95695,2_virtual,309.788537,205.727901
74427,346.0,207.0,80285:95695,2_virtual,347.233413,210.050467
27038,273.0,171.0,40516:52173,2_virtual,263.170432,177.010396
93994,329.0,200.0,63749:52173:80285,2_virtual,337.034725,194.273799
34039,294.0,176.0,41941:80285,2_virtual,295.605502,173.922491
68331,319.0,190.0,41941:63749:95695,2_virtual,304.94565,184.788307
86416,264.0,167.0,41941:52173,2_virtual,263.170432,177.010396
1706,255.0,152.0,40516:41941,2_virtual,256.200862,151.74229
92916,300.0,209.0,70481:49,2_virtual,297.421106,215.606612
11713,335.0,237.0,49:63749,2_virtual,333.435164,238.898196
73138,300.0,185.0,99:63749,2_virtual,302.353193,188.696934
96995,291.0,181.0,99:80285,2_virtual,294.045902,186.563746
16786,331.0,191.0,70481:63749:80285,2_virtual,337.034725,194.273799
72307,322.0,181.0,80285:56470,2_virtual,306.077556,181.726417
13578,331.0,185.0,63749:56470,2_virtual,337.420496,188.10146
72761,296.0,158.0,70481:56470,2_virtual,292.511771,160.224882
43255,340.0,206.0,88:16442,2_virtual,342.238159,205.594444
38972,307.0,231.0,49:16442,2_virtual,304.06843,229.590614
31147,260.0,212.0,27617:45414,2_virtual,258.780579,213.445753
74327,290.0,198.0,70481:27617,2_virtual,287.394523,193.228916
35271,280.0,228.0,2080:98213,2_virtual,276.311922,228.58987
65197,310.0,173.0,10197:13,2_virtual,304.882234,179.464997
26862,365.0,209.0,13:54110,2_virtual,362.971623,211.452847
53211,251.0,208.0,2080:45414,2_virtual,253.078613,204.7059
68893,268.0,178.0,70481:47468,2_virtual,263.170432,177.010396
4058,266.0,196.0,49:10197,2_virtual,264.577206,200.838141
92628,299.0,243.0,49:98213,2_virtual,298.441172,243.817913
31437,259.0,215.0,2080:47468,2_virtual,258.780579,213.445753
89703,241.0,175.0,33:98213,2_virtual,233.787602,176.484897
68034,208.0,127.0,33:10197,2_virtual,216.991779,130.219811
72076,289.0,200.0,47468:54110,2_virtual,292.873077,204.893878
32712,289.0,191.0,70481:98213,2_virtual,287.394523,193.228916
72888,280.0,185.0,10197:98213:54110,2_virtual,273.541481,183.542203
62938,256.0,143.0,70481:10197,2_virtual,255.137437,140.235728
84939,311.0,220.0,27617:54110,2_virtual,303.920712,217.52695
16164,311.0,179.0,70481:54110,2_virtual,306.077556,181.726417
38584,261.0,200.0,2080:27617:10197,2_virtual,261.770066,199.201212
26973,289.0,232.0,27617:98213,2_virtual,284.216445,236.64476
61154,267.0,212.0,47468:98213,2_virtual,269.603088,216.159457
45156,234.0,164.0,47468:10197,2_virtual,234.422616,166.5628
56960,272.0,179.0,16442:99,2_virtual,273.541481,183.542203
53460,352.0,208.0,16442:13,2_virtual,347.233413,210.050467
12452,302.0,214.0,5:70591,2_virtual,303.920712,217.52695
10210,287.0,208.0,70591:13719,2_virtual,288.446353,211.872477
99364,279.0,197.0,13148:10197:70591,2_virtual,287.394523,193.228916
7985,303.0,197.0,52173:95,2_virtual,299.242245,195.277785
19821,219.0,135.0,7033:10197,2_virtual,216.991779,130.219811
95323,240.0,142.0,42320:10197,2_virtual,242.392363,134.597826
85900,328.0,204.0,88:37114,2_virtual,323.5895,208.748489
91751,280.0,173.0,120:37114,2_virtual,273.541481,183.542203
14457,241.0,159.0,99:22899,2_virtual,239.844309,158.206684
