m,trajs
"7.11-204,102,10,209,112,18+1","[[3435, 3], [3434, 3], [3433, 3], [3432, 0], [3432, 3], [3431, 3], [3430, 3], [3429, 0], [3429, 2], [3349, 3], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 1], [3259, 3], [3258, 0], [3258, 1], [3338, 1], [3418, 3], [3417, 0], [3417, 1], [3497, 0], [3497, 1], [3577, 3], [3576, 0], [3576, 1], [3656, 3], [3655, 0], [3655, 3], [3654, 1], [3734, 0], [3734, 3], [3733, 0], [3733, 3], [3732, 3], [3731, 1], [3811, 0], [3811, 3], [3810, 1]]"
"7.11-204,102,10,209,112,18+2","[[3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 3], [3889, 1], [3969, 0], [3969, 1], [4049, 3], [4048, 0], [4048, 1], [4128, 4], [4129, 0], [4129, 1], [4209, 4], [4210, 0], [4210, 4], [4211, 1], [4291, 0], [4291, 1]]"
"7.11-204,102,10,209,112,18+3","[[4371, 2], [4291, 0], [4291, 2], [4211, 3], [4210, 0], [4210, 2], [4130, 3], [4129, 0], [4129, 3], [4128, 2], [4048, 0], [4048, 4], [4049, 2], [3969, 0], [3969, 2], [3889, 4]]"
"7.11-204,102,10,209,112,18+4",[]
"7.11-204,102,10,209,112,18+5",[]
"7.11-204,102,10,209,112,18+6",[]
"7.11-204,102,10,209,112,18+7",[]
"7.11-204,102,10,209,112,18+8","[[3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0], [3179, 0]]"
"7.11-204,102,10,209,112,18+9",[]
"7.11-204,102,10,209,112,18+10",[]
"7.11-204,102,10,209,112,18+11",[]
"7.11-204,102,10,209,112,18+12",[]
"7.11-204,102,10,209,112,18+13",[]
"7.11-204,102,10,209,112,18+14",[]
"7.11-204,102,10,209,112,18+15","[[3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0], [3493, 0]]"
"7.11-204,102,10,209,112,18+16",[]
"7.11-204,102,10,209,112,18+17",[]
"7.11-204,102,10,209,112,18+18",[]
"7.11-204,102,10,209,112,18+19","[[4222, 2], [4142, 4], [4143, 0], [4143, 2], [4063, 0], [4063, 4], [4064, 0], [4064, 2], [3984, 0], [3984, 4], [3985, 0], [3985, 4], [3986, 1], [4066, 0], [4066, 4], [4067, 2], [3987, 0], [3987, 2], [3907, 2], [3827, 0], [3827, 4], [3828, 0], [3828, 2], [3748, 4], [3749, 0], [3749, 2], [3669, 2], [3589, 0], [3589, 2], [3509, 2], [3429, 0], [3429, 3], [3428, 2], [3348, 0], [3348, 3], [3347, 0], [3347, 3], [3346, 3], [3345, 3]]"
"7.11-204,102,10,209,112,18+20","[[3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 3], [3340, 2], [3260, 2], [3180, 3], [3179, 0], [3179, 3], [3178, 3], [3177, 2], [3097, 0], [3097, 3], [3096, 2], [3016, 3], [3015, 3], [3014, 2], [2934, 0], [2934, 3], [2933, 3], [2932, 2], [2852, 0], [2852, 3], [2851, 2], [2771, 3], [2770, 2], [2690, 0], [2690, 3], [2689, 3], [2688, 2], [2608, 0], [2608, 2], [2528, 3], [2527, 0], [2527, 2], [2447, 3], [2446, 0], [2446, 3], [2445, 2], [2365, 3], [2364, 0], [2364, 2], [2284, 3], [2283, 3], [2282, 2], [2202, 0], [2202, 2], [2122, 3], [2121, 3], [2120, 3], [2119, 2], [2039, 0], [2039, 3]]"
"7.11-204,102,10,209,112,18+21",[]
"7.11-204,102,10,209,112,18+22",[]
"7.11-204,102,10,209,112,18+23",[]
"7.11-204,102,10,209,112,18+24",[]
"7.11-204,102,10,209,112,18+25",[]
"7.11-204,102,10,209,112,18+26","[[3020, 0], [3020, 0], [3020, 0]]"
"7.11-204,102,10,209,112,18+27",[]
"7.11-204,102,10,209,112,18+28",[]
"7.11-204,102,10,209,112,18+29",[]
"7.11-204,102,10,209,112,18+30",[]
"7.11-204,102,10,209,112,18+31",[]
"7.11-204,102,10,209,112,18+32",[]
"7.11-204,102,10,209,112,18+33",[]
"7.11-204,102,10,209,112,18+34",[]
"7.11-204,102,10,209,112,18+35",[]
"7.11-204,102,10,209,112,18+36",[]
"7.11-204,102,10,209,112,18+37",[]
"7.11-204,102,10,209,112,18+38",[]
"7.11-204,102,10,209,112,18+39",[]
"7.11-204,102,10,209,112,18+40",[]
"7.11-204,102,10,209,112,18+41",[]
"7.11-204,102,10,209,112,18+42",[]
"7.11-204,102,10,209,112,18+43",[]
"7.11-204,102,10,209,112,18+44",[]
"7.11-108,177,88,58,181,202+1","[[2038, 4], [2039, 0], [2039, 1], [2119, 4], [2120, 4], [2121, 1], [2201, 4], [2202, 0], [2202, 4], [2203, 1], [2283, 1], [2363, 4], [2364, 0], [2364, 4], [2365, 1], [2445, 4], [2446, 0], [2446, 1], [2526, 4], [2527, 0], [2527, 1], [2607, 4], [2608, 0], [2608, 4], [2609, 4], [2610, 1], [2690, 0], [2690, 4], [2691, 1], [2771, 1], [2851, 4], [2852, 0], [2852, 4], [2853, 1], [2933, 4], [2934, 0], [2934, 1], [3014, 4], [3015, 4], [3016, 4], [3017, 1], [3097, 0], [3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 1], [3259, 3], [3258, 0], [3258, 1], [3338, 3], [3337, 1], [3417, 0], [3417, 1], [3497, 0], [3497, 1], [3577, 3], [3576, 0], [3576, 1], [3656, 3], [3655, 0], [3655, 1], [3735, 3], [3734, 0], [3734, 3], [3733, 0], [3733, 3], [3732, 1], [3812, 3], [3811, 0], [3811, 3], [3810, 1]]"
"7.11-108,177,88,58,181,202+2","[[3890, 4], [3891, 2], [3811, 0], [3811, 4], [3812, 4], [3813, 2], [3733, 0], [3733, 4], [3734, 0], [3734, 2], [3654, 4], [3655, 0], [3655, 2], [3575, 4], [3576, 0], [3576, 4], [3577, 2], [3497, 0], [3497, 2], [3417, 0], [3417, 2], [3337, 4], [3338, 2], [3258, 0], [3258, 2], [3178, 4], [3179, 0], [3179, 1], [3259, 4], [3260, 4], [3261, 1], [3341, 0], [3341, 4], [3342, 4], [3343, 4]]"
"7.11-108,177,88,58,181,202+3","[[3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 1], [3259, 3], [3258, 0], [3258, 1], [3338, 3], [3337, 1], [3417, 0], [3417, 1], [3497, 0], [3497, 1], [3577, 3], [3576, 0], [3576, 1], [3656, 3], [3655, 0], [3655, 3], [3654, 1], [3734, 0], [3734, 3], [3733, 0], [3733, 3], [3732, 1], [3812, 3], [3811, 0], [3811, 1], [3891, 3]]"
"7.11-108,177,88,58,181,202+4","[[3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 2], [3810, 4], [3811, 0], [3811, 4], [3812, 4], [3813, 2], [3733, 0], [3733, 4], [3734, 0], [3734, 2], [3654, 4], [3655, 0], [3655, 2], [3575, 4], [3576, 0], [3576, 2], [3496, 4], [3497, 0], [3497, 2], [3417, 0], [3417, 2], [3337, 2], [3257, 4], [3258, 0], [3258, 2], [3178, 4], [3179, 0], [3179, 4], [3180, 1], [3260, 4], [3261, 1], [3341, 0], [3341, 4], [3342, 4], [3343, 4]]"
"7.11-108,177,88,58,181,202+5","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 3], [3177, 2], [3097, 0], [3097, 2], [3017, 3], [3016, 3], [3015, 3], [3014, 2], [2934, 0], [2934, 3], [2933, 3], [2932, 2], [2852, 0], [2852, 3], [2851, 2], [2771, 2], [2691, 3], [2690, 0], [2690, 3], [2689, 3], [2688, 2], [2608, 0], [2608, 2], [2528, 3], [2527, 0], [2527, 2], [2447, 3], [2446, 0], [2446, 3], [2445, 2], [2365, 3], [2364, 0], [2364, 3], [2363, 2], [2283, 3], [2282, 2], [2202, 0], [2202, 3], [2201, 2], [2121, 3], [2120, 3], [2119, 2], [2039, 0], [2039, 3], [2038, 0], [2038, 2], [1958, 4], [1959, 2], [1879, 0], [1879, 4], [1880, 2], [1800, 0], [1800, 2], [1720, 2], [1640, 4]]"
"7.11-108,177,88,58,181,202+6","[[1641, 1], [1721, 1], [1801, 3], [1800, 0], [1800, 4], [1801, 1], [1881, 4], [1882, 0], [1882, 4], [1883, 4], [1884, 0], [1884, 1], [1964, 4], [1965, 1], [2045, 4], [2046, 0], [2046, 4], [2047, 4], [2048, 0], [2048, 1], [2128, 0], [2128, 1], [2208, 4], [2209, 0], [2209, 4], [2210, 1], [2290, 4], [2291, 0], [2291, 4], [2292, 0], [2292, 4], [2293, 0], [2293, 4], [2294, 0], [2294, 4], [2295, 1], [2375, 0]]"
"7.11-108,177,88,58,181,202+7","[[2375, 4], [2376, 1], [2456, 0], [2456, 1], [2536, 4], [2537, 0], [2537, 1], [2617, 4], [2618, 0], [2618, 1], [2698, 0], [2698, 4], [2699, 1], [2779, 0], [2779, 1], [2859, 1], [2939, 0], [2939, 1], [3019, 3], [3018, 0], [3018, 1], [3098, 3], [3097, 0], [3097, 4], [3098, 1], [3178, 4], [3179, 0], [3179, 1], [3259, 3], [3258, 0], [3258, 1], [3338, 3], [3337, 1], [3417, 0], [3417, 1], [3497, 0], [3497, 3], [3496, 1], [3576, 0], [3576, 3], [3575, 1], [3655, 0], [3655, 3], [3654, 1], [3734, 0], [3734, 3], [3733, 0], [3733, 3], [3732, 3], [3731, 1], [3811, 0], [3811, 1], [3891, 3]]"
"7.11-108,177,88,58,181,202+8",[]
"7.11-156,116,3,24,100,145+1","[[2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0]]"
"7.11-156,116,3,24,100,145+2","[[3344, 3], [3343, 3], [3342, 3], [3341, 0], [3341, 2], [3261, 3], [3260, 3], [3259, 2], [3179, 0], [3179, 3], [3178, 3], [3177, 2], [3097, 0], [3097, 3], [3096, 2], [3016, 3], [3015, 3], [3014, 2], [2934, 0], [2934, 1], [3014, 3], [3013, 1], [3093, 0], [3093, 3], [3092, 3], [3091, 1], [3171, 0], [3171, 3], [3170, 0], [3170, 3], [3169, 2], [3089, 0], [3089, 3], [3088, 0], [3088, 3], [3087, 2]]"
"7.11-156,116,3,24,100,145+3",[]
"7.11-156,116,3,24,100,145+4",[]
"7.11-156,116,3,24,100,145+5","[[3007, 4], [3008, 1], [3088, 0], [3088, 4], [3089, 0], [3089, 1], [3169, 4], [3170, 0], [3170, 4], [3171, 0], [3171, 4], [3172, 2], [3092, 4], [3093, 0], [3093, 2], [3013, 2], [2933, 4], [2934, 0], [2934, 4], [2935, 1], [3015, 4], [3016, 4], [3017, 1], [3097, 0], [3097, 4], [3098, 4], [3099, 1], [3179, 0], [3179, 3], [3178, 1], [3258, 0], [3258, 1], [3338, 1], [3418, 3], [3417, 0], [3417, 1], [3497, 0], [3497, 3], [3496, 1], [3576, 0], [3576, 3], [3575, 1], [3655, 0], [3655, 3], [3654, 1], [3734, 0], [3734, 3], [3733, 0], [3733, 3], [3732, 3], [3731, 1], [3811, 0], [3811, 3], [3810, 1]]"
"7.11-156,116,3,24,100,145+6","[[3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0], [3890, 0]]"
"7.11-156,116,3,24,100,145+7","[[2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0], [2608, 0]]"
"7.11-156,116,3,24,100,145+8",[]
"7.11-156,116,3,24,100,145+9",[]
"7.11-156,116,3,24,100,145+10",[]
"7.11-156,116,3,24,100,145+11",[]
"7.11-56,71,188,17,110,114+1","[[3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0]]"
"7.11-56,71,188,17,110,114+2",[]
"7.11-56,71,188,17,110,114+3","[[3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0], [3429, 0]]"
"7.11-56,71,188,17,110,114+4",[]
"7.11-56,71,188,17,110,114+5",[]
"7.11-56,71,188,17,110,114+6",[]
"7.11-56,71,188,17,110,114+7",[]
"7.11-56,71,188,17,110,114+8",[]
"7.11-56,71,188,17,110,114+9",[]
"7.11-56,71,188,17,110,114+10",[]
"7.11-56,71,188,17,110,114+11",[]
"7.11-56,71,188,17,110,114+12",[]
"7.11-56,71,188,17,110,114+13",[]
"7.11-56,71,188,17,110,114+14",[]
"7.11-56,71,188,17,110,114+15",[]
"7.11-56,71,188,17,110,114+16",[]
"7.11-56,71,188,17,110,114+17",[]
"7.11-56,71,188,17,110,114+18",[]
"7.11-56,71,188,17,110,114+19","[[3432, 0], [3432, 0], [3432, 0], [3432, 0], [3432, 0], [3432, 0], [3432, 0], [3432, 0], [3432, 0]]"
"7.11-56,71,188,17,110,114+20","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0]]"
"7.11-56,71,188,17,110,114+21","[[3432, 0]]"
"7.11-56,71,188,17,110,114+22","[[3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0], [3344, 0]]"
"7.11-196,64,246,220,81,179+1",[]
