m,trajs
"7.12-64,140,31,52,191,11+4","[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
"7.12-64,140,31,52,191,11+6","[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
"7.12-20,94,105,93,76,199+2","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-20,94,105,93,76,199+3","[[879, 0]]"
"7.12-20,94,105,93,76,199+4","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-20,94,105,93,76,199+5","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"7.12-20,94,105,93,76,199+6","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-184,148,54,32,44,55+2","[[674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0]]"
"7.12-184,148,54,32,44,55+6","[[674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0]]"
"7.12-184,148,54,32,44,55+8","[[674, 0], [674, 0], [674, 0], [674, 0]]"
"7.12-184,148,54,32,44,55+10","[[674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0]]"
"7.12-184,148,54,32,44,55+12","[[674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0]]"
"7.12-184,148,54,32,44,55+18","[[669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0], [669, 0]]"
"7.12-56,251,20,50,26,70+2","[[948, 0], [948, 0], [948, 0]]"
"7.12-56,251,20,50,26,70+6","[[948, 0], [948, 0], [948, 0], [948, 0], [948, 0]]"
"7.12-56,251,20,50,26,70+8","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]"
"7.12-56,251,20,50,26,70+18","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.12-56,251,20,50,26,70+19","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"7.12-56,251,20,50,26,70+20","[[832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.12-56,251,20,50,26,70+21","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4]]"
"7.12-56,251,20,50,26,70+22","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.12-56,251,20,50,26,70+23","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4]]"
"7.12-56,251,20,50,26,70+27","[[625, 0]]"
"7.12-56,251,20,50,26,70+29","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.12-56,251,20,50,26,70+33","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
"7.12-56,251,20,50,26,70+34","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]"
"7.12-88,198,240,41,58,135+11","[[675, 0], [675, 0], [675, 0], [675, 0], [675, 0], [675, 0]]"
"7.12-88,198,240,41,58,135+17","[[832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 4], [878, 0], [878, 4]]"
"7.12-88,198,240,41,58,135+18","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2]]"
"7.12-88,198,240,41,58,135+19","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"7.12-88,198,240,41,58,135+20","[[832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 4], [878, 0], [878, 4]]"
"7.12-88,198,240,41,58,135+22","[[675, 0]]"
"7.12-180,71,245,166,44,220+4","[[951, 0], [951, 0]]"
"7.12-180,71,245,166,44,220+12","[[951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0]]"
"7.12-60,134,209,115,214,231+1","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 4], [789, 2], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 2], [629, 3], [628, 0], [628, 0], [628, 2], [588, 3]]"
"7.12-60,134,209,115,214,231+4","[[587, 4], [588, 1], [628, 0], [628, 0], [628, 4], [629, 1], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 1], [789, 3]]"
"7.12-60,134,209,115,214,231+6","[[709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0]]"
"7.12-60,134,209,115,214,231+10","[[464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0], [464, 0]]"
"7.12-60,134,209,115,214,231+17","[[676, 0], [676, 0], [676, 0]]"
"7.12-60,134,209,115,214,231+30","[[464, 0]]"
"7.12-60,134,209,115,214,231+35","[[676, 0], [676, 0], [676, 0]]"
"7.12-60,134,209,115,214,231+37","[[499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.12-60,134,209,115,214,231+38","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.12-60,134,209,115,214,231+41","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.12-204,129,42,183,42,73+13","[[879, 3], [878, 0], [878, 3]]"
"7.12-204,129,42,183,42,73+14","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 4], [789, 2], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 3], [668, 2], [628, 0], [628, 0], [628, 2], [588, 3]]"
"7.12-204,129,42,183,42,73+30","[[749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0]]"
"7.12-204,129,42,183,42,73+34","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
"7.12-204,129,42,183,42,73+78","[[625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0]]"
"7.12-164,156,95,90,12,124+1","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2]]"
"7.12-164,156,95,90,12,124+2","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"7.12-164,156,95,90,12,124+3","[[743, 4], [744, 1], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 2], [746, 4], [747, 0], [747, 1], [787, 4]]"
"7.12-164,156,95,90,12,124+4","[[788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 2], [629, 3], [628, 0], [628, 0], [628, 3], [627, 2]]"
"7.12-164,156,95,90,12,124+5","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 3], [624, 1], [664, 0], [664, 2], [624, 3], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"7.12-164,156,95,90,12,124+6","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"7.12-164,156,95,90,12,124+7","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4]]"
"7.12-164,156,95,90,12,124+8","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]"
"7.12-164,156,95,90,12,124+9","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 3], [746, 1], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 2], [744, 3]]"
"7.12-88,214,151,17,133,245+1","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 3]]"
"7.12-88,214,151,17,133,245+2","[[788, 4], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.12-88,214,151,17,133,245+3","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 2], [629, 3], [628, 0], [628, 0], [628, 2], [588, 3]]"
"7.12-88,214,151,17,133,245+4","[[587, 4], [588, 1], [628, 0], [628, 0], [628, 4], [629, 1], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 3], [748, 1]]"
"7.12-88,214,151,17,133,245+5","[[788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0]]"
"7.12-88,214,151,17,133,245+6","[[499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.12-88,214,151,17,133,245+7","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.12-88,214,151,17,133,245+8","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0]]"
"7.12-128,214,5,75,8,213+4","[[789, 0], [789, 0], [789, 0]]"
"7.12-128,214,5,75,8,213+8","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
"7.12-128,214,5,75,8,213+13","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-128,214,5,75,8,213+25","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-128,214,5,75,8,213+27","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-128,214,5,75,8,213+29","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-128,214,5,75,8,213+34","[[789, 0]]"
"7.12-128,214,5,75,8,213+36","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
"7.12-128,214,5,75,8,213+41","[[747, 0]]"
"7.12-248,45,124,72,127,16+1","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.12-248,45,124,72,127,16+6","[[541, 0]]"
"7.12-248,45,124,72,127,16+20","[[623, 4], [624, 1], [664, 0], [664, 2], [624, 4], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.12-248,45,124,72,127,16+23","[[499, 2], [459, 0], [459, 4], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 4], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 4], [545, 1], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.12-248,45,124,72,127,16+37","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.12-248,45,124,72,127,16+44","[[664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]"
"7.12-248,45,124,72,127,16+46","[[664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]"
"7.12-248,45,124,72,127,16+49","[[461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0], [461, 0]]"
"7.12-248,45,124,72,127,16+50","[[459, 0], [459, 0]]"
"7.12-132,65,103,218,221,212+2","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]"
"7.12-132,65,103,218,221,212+6","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]"
"7.12-132,65,103,218,221,212+8","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]"
"7.12-132,65,103,218,221,212+9","[[206, 3], [205, 0], [205, 3], [204, 2], [164, 0], [164, 0], [164, 2], [124, 3], [123, 0], [123, 2], [83, 3], [82, 0], [82, 3], [81, 2]]"
"7.12-132,65,103,218,221,212+11","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]"
"7.12-8,74,207,99,147,223+1","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-8,74,207,99,147,223+3","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-8,74,207,99,147,223+5","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 2], [744, 3]]"
"7.12-8,74,207,99,147,223+6","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 2], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.12-8,74,207,99,147,223+8","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-8,74,207,99,147,223+10","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]"
"7.12-8,74,207,99,147,223+12","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]"
