m,trajs
1528,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 0]]"
1529,"[[1071, 2], [1031, 4], [1032, 2], [1032, 2], [1032, 2], [992, 2], [952, 4], [953, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [914, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 0]]"
1530,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [954, 2], [914, 2], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [707, 0]]"
1531,"[[985, 2], [945, 4], [946, 4], [947, 2], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1532,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
1533,"[[750, 3], [749, 3], [748, 3], [747, 2], [707, 3], [706, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1534,"[[674, 1], [714, 1], [754, 3], [753, 1], [793, 1], [833, 3], [832, 3], [832, 3], [831, 3], [831, 3], [830, 2], [829, 2], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [666, 3], [665, 3], [664, 2], [665, 0]]"
1535,"[[985, 2], [945, 4], [946, 4], [947, 2], [947, 2], [948, 2], [908, 2], [868, 2], [828, 2], [788, 2], [748, 3], [747, 2], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
1536,"[[877, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
1537,"[[41, 4], [42, 1], [82, 4], [83, 1], [82, 4], [82, 4], [83, 1], [123, 4], [124, 1], [164, 4], [165, 1], [205, 4], [205, 4], [206, 0], [206, 0], [206, 0], [246, 4], [246, 4], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0]]"
1538,"[[499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [539, 2], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1539,"[[743, 2], [743, 2], [703, 2], [703, 2], [663, 2], [623, 0], [663, 2], [664, 2], [664, 2], [624, 3], [625, 3], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
1540,"[[1071, 2], [1070, 4], [1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [793, 1], [833, 3], [832, 3], [832, 3], [831, 3], [831, 3], [830, 0]]"
1541,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [665, 3], [664, 2], [624, 3], [625, 3], [624, 3], [664, 2], [624, 3], [623, 0], [623, 0], [622, 4], [622, 4], [582, 1], [622, 4], [623, 0], [623, 0], [623, 0], [663, 0]]"
1542,"[[832, 3], [831, 3], [830, 2], [870, 2], [869, 2], [870, 2], [830, 2], [870, 2], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
1543,"[[499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1544,"[[544, 1], [544, 1], [545, 1], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [664, 2], [624, 0]]"
1545,"[[420, 1], [460, 1], [500, 3], [460, 1], [500, 3], [499, 0], [500, 3], [501, 1], [541, 3], [540, 0], [540, 0], [540, 0], [539, 2], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0]]"
1546,"[[420, 1], [420, 1], [460, 1], [500, 3], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [498, 4], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1547,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [459, 1], [458, 3], [457, 2], [417, 3], [417, 3], [416, 3], [415, 2], [375, 3], [374, 3], [373, 3], [333, 3], [332, 3], [331, 2], [291, 3], [290, 3], [289, 3], [289, 3], [288, 2], [248, 0]]"
1548,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [663, 2], [664, 2], [664, 2], [624, 3], [623, 0], [583, 1], [584, 1], [624, 3], [584, 1], [624, 0]]"
1549,"[[541, 3], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0]]"
1550,"[[788, 2], [748, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1551,"[[789, 3], [788, 2], [748, 3], [748, 3], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1552,"[[587, 3], [586, 3], [585, 1], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [624, 3], [584, 1], [624, 3], [584, 1], [584, 1], [624, 3], [623, 0], [623, 0], [663, 2], [623, 0], [624, 3], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
1553,"[[788, 2], [828, 2], [829, 2], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0]]"
1554,"[[832, 3], [831, 3], [830, 2], [870, 2], [830, 2], [790, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [666, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 0]]"
1555,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1556,"[[832, 3], [832, 3], [831, 3], [830, 2], [830, 2], [790, 3], [789, 3], [788, 2], [828, 2], [788, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0]]"
1557,"[[374, 3], [373, 3], [372, 2], [332, 3], [331, 2], [291, 3], [290, 3], [289, 3], [288, 2], [289, 3], [288, 2], [248, 3], [288, 2], [248, 3], [247, 0], [207, 1], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0]]"
1558,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [664, 2], [624, 3], [623, 0], [663, 2], [623, 0]]"
1559,"[[674, 1], [714, 1], [714, 1], [674, 1], [714, 1], [754, 3], [753, 1], [753, 1], [793, 1], [793, 1], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 0]]"
1560,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [498, 4], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 0]]"
1561,"[[793, 1], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [830, 2], [790, 3], [789, 3], [788, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [663, 2], [623, 0], [583, 1], [583, 1], [583, 1], [584, 0]]"
1562,"[[499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [540, 0], [540, 0], [540, 0], [540, 0], [541, 3], [540, 0], [541, 0]]"
1563,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [666, 3], [666, 3], [666, 3], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [624, 3], [624, 3], [623, 0], [624, 3], [623, 0], [624, 3], [623, 0], [623, 0]]"
1564,"[[623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [624, 3], [623, 0]]"
1565,"[[587, 3], [586, 3], [585, 1], [586, 3], [586, 3], [585, 1], [625, 3], [585, 1], [625, 3], [624, 3], [625, 3], [624, 3], [664, 2], [624, 3], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0], [663, 2], [703, 2], [703, 0]]"
1566,"[[206, 0], [206, 0], [206, 0], [206, 0], [206, 0], [166, 1], [165, 1], [205, 4], [206, 0], [206, 0], [206, 0], [205, 4], [206, 0], [206, 0], [166, 1], [206, 0], [206, 0], [206, 0], [206, 0], [206, 0], [207, 1], [247, 0], [247, 0], [248, 0]]"
1567,"[[420, 1], [420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1568,"[[832, 3], [831, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 0]]"
1569,"[[866, 2], [826, 2], [786, 2], [785, 4], [786, 2], [746, 2], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [665, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1570,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [458, 3], [457, 2], [417, 3], [416, 3], [415, 2], [375, 3], [374, 3], [373, 3], [373, 3], [372, 2], [332, 3], [331, 0]]"
1571,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1572,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [622, 4], [623, 0]]"
1573,"[[832, 3], [831, 3], [830, 2], [831, 3], [830, 2], [790, 3], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1574,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
1575,"[[1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [985, 2], [945, 4], [946, 4], [947, 2], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0]]"
1576,"[[460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [460, 0]]"
1577,"[[743, 2], [703, 2], [663, 2], [664, 2], [624, 3], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
1578,"[[41, 4], [42, 1], [82, 4], [81, 4], [82, 4], [83, 1], [123, 4], [124, 1], [164, 4], [165, 1], [205, 4], [206, 0], [206, 0], [206, 0], [207, 1], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [247, 0], [246, 4], [247, 0]]"
1579,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [749, 3], [709, 1], [749, 3], [748, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0]]"
1580,"[[832, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [749, 3], [748, 3], [747, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [665, 3], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0]]"
1581,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [665, 3], [664, 2], [624, 3], [625, 3], [624, 3], [623, 0], [624, 3], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1582,"[[743, 2], [743, 2], [783, 2], [743, 2], [703, 2], [663, 2], [623, 0], [624, 3], [623, 0], [663, 2], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0]]"
1583,"[[420, 1], [420, 1], [420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1584,"[[665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0]]"
1585,"[[587, 3], [587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [582, 0]]"
1586,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [664, 2], [624, 3], [664, 2], [624, 3], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 0]]"
1587,"[[832, 3], [831, 3], [831, 3], [830, 2], [790, 3], [789, 3], [789, 3], [788, 2], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0]]"
1588,"[[743, 2], [703, 2], [743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [624, 3], [625, 3], [624, 3], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0]]"
1589,"[[743, 2], [743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
1590,"[[544, 1], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [583, 1], [623, 0], [624, 3], [623, 0], [624, 3], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1591,"[[832, 3], [831, 3], [830, 2], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0]]"
1592,"[[832, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [663, 0]]"
1593,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0]]"
1594,"[[788, 2], [748, 3], [747, 2], [707, 3], [747, 2], [707, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [663, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1595,"[[832, 3], [831, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0]]"
1596,"[[499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1597,"[[747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1598,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [663, 2], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1599,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [828, 2], [788, 2], [748, 3], [788, 2], [748, 3], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0]]"
1600,"[[788, 2], [828, 2], [829, 2], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [706, 3], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0]]"
1601,"[[788, 2], [748, 3], [747, 2], [746, 2], [706, 3], [707, 3], [706, 3], [705, 2], [665, 3], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [623, 0]]"
1602,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [458, 3], [458, 3], [457, 2], [417, 3], [417, 0]]"
1603,"[[717, 1], [716, 1], [716, 1], [756, 1], [796, 4], [796, 4], [797, 1], [837, 1], [837, 1], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
1604,"[[420, 1], [420, 1], [420, 1], [460, 1], [420, 1], [460, 1], [500, 3], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [459, 1], [499, 0], [499, 0], [459, 1], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0]]"
1605,"[[788, 2], [748, 3], [747, 2], [746, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [665, 3], [664, 2], [624, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 0]]"
1606,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [584, 1], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [624, 3], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0]]"
1607,"[[832, 3], [833, 3], [793, 1], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [787, 2], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [705, 2], [665, 3], [625, 3], [624, 3], [624, 3], [623, 0]]"
1608,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [500, 3], [501, 1], [541, 3], [540, 0], [540, 0], [540, 0], [500, 3], [499, 0], [499, 0]]"
1609,"[[420, 1], [460, 1], [500, 3], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [498, 4], [498, 4], [498, 4], [499, 0], [539, 2], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [500, 3], [499, 0]]"
1610,"[[499, 0], [539, 2], [539, 2], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [501, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
1611,"[[789, 3], [788, 2], [748, 3], [747, 2], [748, 3], [749, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [663, 0]]"
1612,"[[788, 2], [788, 2], [788, 2], [748, 3], [748, 3], [747, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0]]"
1613,"[[789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1614,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [834, 3], [834, 3], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [665, 0]]"
1615,"[[876, 3], [876, 3], [876, 3], [875, 3], [875, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 0]]"
1616,"[[832, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [787, 2], [747, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [664, 2], [624, 3], [623, 0], [623, 0]]"
1617,"[[870, 2], [830, 2], [790, 3], [789, 3], [790, 3], [750, 3], [750, 3], [749, 3], [748, 3], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [664, 2], [624, 3], [625, 3], [624, 0]]"
1618,"[[420, 1], [420, 1], [460, 1], [500, 3], [501, 1], [541, 3], [501, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
