m,trajs
1676,"[[1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1677,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0]]"
1678,"[[877, 3], [837, 1], [877, 3], [877, 3], [876, 0]]"
1679,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [583, 1], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1680,"[[499, 4], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0]]"
1681,"[[206, 1], [246, 0]]"
1682,"[[743, 2], [703, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [583, 0]]"
1683,"[[420, 1], [460, 1], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [540, 2], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0]]"
1684,"[[420, 1], [420, 1], [460, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
1685,"[[460, 1], [459, 1], [499, 4], [500, 0], [500, 0], [500, 0], [460, 1], [420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
1686,"[[457, 2], [417, 3], [416, 3], [415, 2], [375, 3], [374, 3], [373, 3], [372, 2], [332, 3], [332, 3], [331, 3], [330, 2], [290, 3], [289, 0]]"
1687,"[[420, 1], [460, 1], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [540, 2], [500, 0]]"
1688,"[[788, 4], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [787, 2], [747, 3], [746, 2], [746, 2], [786, 2], [746, 2], [706, 3], [705, 2], [665, 3], [666, 3], [666, 3], [665, 3], [664, 0], [663, 2], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1689,"[[908, 2], [868, 2], [869, 2], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 0]]"
1690,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0]]"
1691,"[[623, 0], [623, 0]]"
1692,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
1693,"[[420, 1], [460, 1], [420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0]]"
1694,"[[832, 3], [832, 3], [831, 3], [830, 3], [829, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [790, 3], [789, 0], [749, 1], [748, 3], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]"
1695,"[[743, 2], [703, 2], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0]]"
1696,"[[460, 1], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0]]"
1697,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [498, 4], [499, 4], [500, 0], [499, 4], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [539, 2], [499, 4], [500, 0], [500, 0], [500, 0]]"
1698,"[[874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0]]"
1699,"[[623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [663, 0]]"
1700,"[[877, 3], [876, 3], [876, 3], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [834, 1], [874, 0]]"
1701,"[[876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0]]"
1702,"[[788, 4], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [750, 1], [790, 3], [750, 1], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [750, 1], [790, 3], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [790, 3], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0]]"
1703,"[[541, 3], [540, 2], [500, 0], [500, 0]]"
1704,"[[420, 1], [460, 1], [420, 1], [460, 1], [459, 1], [499, 4], [500, 0], [500, 0], [501, 3], [500, 0], [499, 4], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 0]]"
1705,"[[877, 3], [876, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [875, 0]]"
1706,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [499, 0]]"
1707,"[[1105, 2], [1105, 2], [1065, 2], [1065, 2], [1025, 2], [985, 0]]"
1708,"[[747, 3], [747, 3], [747, 3], [746, 2], [706, 3], [707, 3], [706, 3], [705, 2], [706, 3], [705, 2], [665, 3], [664, 0]]"
1709,"[[833, 3], [832, 3], [831, 3], [830, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [748, 3], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0]]"
1710,"[[879, 3], [879, 3], [879, 3], [879, 3], [879, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
1711,"[[1071, 2], [1031, 4], [1071, 0]]"
1712,"[[420, 1], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [541, 3], [540, 2], [500, 0]]"
1713,"[[877, 3], [876, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0]]"
1714,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [750, 1], [750, 0]]"
1715,"[[985, 2], [984, 4], [984, 4], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [786, 2], [746, 0]]"
1716,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 0]]"
1717,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [624, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [624, 3], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0]]"
1718,"[[832, 3], [831, 3], [831, 3], [830, 3], [829, 2], [789, 0], [829, 2], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [788, 4], [788, 4], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0]]"
1719,"[[623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0], [663, 2], [623, 0]]"
1720,"[[41, 4], [42, 1], [42, 1], [82, 4], [83, 1], [123, 4], [163, 4], [164, 4], [165, 1], [205, 4], [205, 4], [206, 1], [205, 4], [205, 4], [206, 1], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [206, 1], [205, 4], [206, 1], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [206, 1], [246, 0]]"
1721,"[[789, 0], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
1722,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [499, 4], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [540, 2], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [499, 4], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0]]"
1723,"[[587, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0]]"
1724,"[[788, 4], [828, 2], [868, 2], [828, 0]]"
1725,"[[625, 3], [624, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [663, 2], [623, 0], [622, 4], [623, 0], [663, 2], [623, 0]]"
1726,"[[499, 4], [500, 0], [500, 0]]"
1727,"[[788, 4], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [750, 1], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 0]]"
1728,"[[948, 2], [908, 2], [907, 2], [867, 2], [827, 2], [826, 2], [786, 2], [746, 2], [706, 3], [666, 0]]"
1729,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0]]"
1730,"[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [829, 0]]"
1731,"[[1105, 2], [1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [787, 2], [787, 2], [747, 3], [747, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 0]]"
1732,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [583, 0]]"
1733,"[[420, 1], [460, 1], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0]]"
1734,"[[676, 3], [675, 3], [674, 1], [714, 1], [754, 3], [754, 3], [753, 1], [793, 1], [833, 3], [832, 3], [831, 3], [830, 0]]"
1735,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 3], [746, 2], [747, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1736,"[[832, 3], [832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [749, 1], [749, 1], [750, 1], [750, 1], [790, 0]]"
1737,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
1738,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [875, 0]]"
1739,"[[420, 1], [380, 1], [420, 1], [460, 1], [459, 1], [460, 1], [500, 0]]"
1740,"[[788, 4], [787, 2], [747, 3], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [665, 3], [664, 0], [664, 0], [665, 3], [664, 0], [664, 0], [664, 0], [664, 0], [665, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [624, 3], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0]]"
1741,"[[558, 1], [598, 3], [558, 1], [598, 3], [598, 3], [597, 0]]"
1742,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0]]"
1743,"[[874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [834, 0]]"
1744,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0]]"
1745,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [540, 2], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [499, 4], [539, 2], [499, 4], [459, 1], [499, 4], [500, 0]]"
1746,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [750, 1], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [829, 0]]"
1747,"[[420, 1], [460, 1], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [460, 0]]"
1748,"[[750, 1], [790, 3], [789, 0], [789, 0], [749, 0]]"
1749,"[[788, 4], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [749, 1], [789, 0], [749, 1], [750, 1], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [749, 1], [709, 1], [749, 1], [789, 0], [789, 0], [788, 4], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [829, 2], [829, 2], [869, 2], [829, 2], [869, 2], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
1750,"[[41, 4], [42, 1], [41, 4], [42, 1], [82, 4], [82, 4], [83, 1], [123, 4], [124, 1], [164, 4], [165, 1], [205, 4], [206, 1], [246, 0], [246, 0], [246, 0], [247, 0]]"
1751,"[[788, 4], [787, 2], [786, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 0], [624, 3], [623, 0], [623, 0], [623, 0]]"
1752,"[[420, 1], [460, 1], [500, 0]]"
1753,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [539, 2], [499, 4], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0]]"
1754,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [829, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0]]"
1755,"[[788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0], [790, 0]]"
1756,"[[877, 3], [876, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [834, 1], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0]]"
1757,"[[499, 4], [500, 0], [500, 0], [540, 2], [500, 0], [500, 0], [460, 0]]"
1758,"[[1105, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [907, 2], [908, 2], [868, 2], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [788, 4], [789, 0], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [790, 3], [750, 1], [750, 1], [790, 3], [790, 3], [789, 0], [788, 4], [748, 3], [747, 3], [746, 2], [706, 3], [705, 2], [705, 2], [665, 3], [664, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [624, 3], [623, 0], [663, 2], [663, 2], [623, 0], [583, 1], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1759,"[[460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [499, 4], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0], [460, 1], [500, 0], [500, 0], [501, 3], [500, 0], [501, 3], [500, 0], [500, 0], [499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [499, 4], [500, 0], [500, 0], [500, 0], [460, 1], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [500, 0], [499, 4], [500, 0]]"
1760,"[[499, 4], [500, 0], [500, 0], [500, 0], [500, 0], [501, 3], [500, 0], [501, 3], [500, 0], [500, 0], [501, 3], [500, 0], [540, 2], [540, 2], [500, 0], [540, 2], [500, 0], [500, 0], [500, 0], [500, 0]]"
1761,"[[623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0], [583, 1], [623, 0], [623, 0], [583, 1], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1762,"[[41, 4], [42, 1], [42, 1], [82, 4], [83, 1], [123, 4], [124, 1], [164, 4], [163, 4], [163, 0]]"
1763,"[[985, 2], [945, 4], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [868, 2], [828, 0]]"
1764,"[[832, 3], [831, 3], [830, 3], [829, 2], [789, 0]]"
1765,"[[623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [582, 3], [583, 1], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
1766,"[[788, 4], [828, 2], [788, 4], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [830, 3], [829, 2], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [790, 3], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [749, 1], [789, 0], [749, 1], [789, 0], [789, 0], [789, 0], [789, 0], [829, 2], [789, 0]]"
1767,"[[206, 1], [246, 0], [246, 0], [246, 0], [246, 0], [246, 0], [247, 3], [246, 0], [247, 3], [246, 0], [246, 0], [206, 1], [246, 0], [246, 0], [247, 3], [246, 0]]"
