m,trajs,cluster
"7.9-60,134,209,115,214,231+7","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]",0
"7.9-60,134,209,115,214,231+8","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3]]",0
"7.9-60,134,209,115,214,231+12","[[597, 0], [597, 0], [597, 0], [597, 0], [597, 0]]",0
"7.9-60,134,209,115,214,231+15","[[788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 3], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]",0
"7.9-60,134,209,115,214,231+18","[[788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 2], [993, 3], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]",0
"7.9-60,134,209,115,214,231+21","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]",0
"7.9-60,134,209,115,214,231+22","[[788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-60,134,209,115,214,231+25","[[788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-60,134,209,115,214,231+26","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1]]",0
"7.9-60,134,209,115,214,231+29","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 4], [993, 1], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]",0
"7.9-60,134,209,115,214,231+30","[[788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-60,134,209,115,214,231+33","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 1], [581, 4], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]",0
"7.9-60,134,209,115,214,231+34","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-60,134,209,115,214,231+35","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]",0
"7.9-60,134,209,115,214,231+36","[[743, 1], [783, 4], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 2], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 2], [753, 0], [753, 4], [754, 0], [754, 2], [714, 0], [714, 2], [674, 0], [674, 0], [674, 4], [675, 0], [675, 4], [676, 0], [676, 0], [676, 2], [636, 4], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 4], [598, 2], [558, 0], [558, 2], [518, 0], [518, 0], [518, 2], [478, 3], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 3], [436, 2], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 4], [318, 2], [278, 0], [278, 3], [277, 0], [277, 4]]",0
"7.9-248,45,124,72,127,16+4","[[665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0]]",0
"7.9-248,45,124,72,127,16+11","[[664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]",0
"7.9-248,45,124,72,127,16+16","[[788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 3], [668, 2], [628, 0], [628, 0], [628, 2], [588, 3]]",0
"7.9-248,45,124,72,127,16+19","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 2], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]",0
"7.9-248,45,124,72,127,16+20","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]",0
"7.9-248,45,124,72,127,16+21","[[743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0]]",0
"7.9-248,45,124,72,127,16+22","[[499, 2], [459, 0], [459, 4], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 4], [463, 1], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 1], [584, 4], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]",0
"7.9-4,207,140,11,128,186+2","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]",0
"7.9-4,207,140,11,128,186+4","[[499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-4,207,140,11,128,186+6","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]",0
"7.9-164,201,57,9,43,253+2","[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]",0
"7.9-164,201,57,9,43,253+4","[[558, 0], [558, 0], [558, 0], [558, 0], [558, 0], [558, 0], [558, 0], [558, 0], [558, 0], [558, 0]]",0
"7.9-164,201,57,9,43,253+6","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]",0
"7.9-164,201,57,9,43,253+8","[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]",0
"7.9-164,201,57,9,43,253+10","[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]",0
"7.9-184,55,101,29,72,107+1","[[544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0]]",0
"7.9-184,55,101,29,72,107+21","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]",0
"7.9-184,55,101,29,72,107+27","[[866, 0], [866, 0]]",0
"7.9-184,55,101,29,72,107+32","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]",0
"7.9-128,214,5,75,8,213+2","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]",0
"7.9-128,214,5,75,8,213+4","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]",0
"7.9-128,214,5,75,8,213+6","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]",0
"7.9-128,214,5,75,8,213+8","[[747, 0]]",0
"7.9-128,214,5,75,8,213+10","[[747, 0]]",0
"7.9-128,214,5,75,8,213+13","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]",0
"7.9-208,151,254,41,36,198+2","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]",0
"7.9-208,151,254,41,36,198+4","[[910, 0], [910, 0], [910, 0], [910, 0], [910, 0]]",0
"7.9-208,151,254,41,36,198+8","[[910, 0], [910, 0], [910, 0], [910, 0], [910, 0], [910, 0], [910, 0]]",0
"7.9-208,151,254,41,36,198+10","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0]]",0
"7.9-88,198,240,41,58,135+9","[[832, 0], [832, 0]]",0
"7.9-88,198,240,41,58,135+12","[[914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0]]",0
"7.9-88,198,240,41,58,135+18","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 4], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 1], [584, 4], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]",0
"7.9-88,198,240,41,58,135+19","[[587, 4], [588, 1], [628, 0], [628, 0], [628, 1], [668, 4], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 1], [789, 3], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]",0
"7.9-88,198,240,41,58,135+22","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 4], [463, 1], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 1], [584, 4], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]",0
"7.9-88,198,240,41,58,135+23","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 3], [624, 1], [664, 0], [664, 3], [663, 2], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]",0
"7.9-88,198,240,41,58,135+26","[[743, 1], [783, 4], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]",0
"7.9-88,198,240,41,58,135+27","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 3], [783, 2]]",0
"7.9-164,125,159,153,152,106+2","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]",0
"7.9-164,125,159,153,152,106+4","[[541, 0], [541, 0], [541, 0], [541, 0]]",0
"7.9-164,125,159,153,152,106+6","[[541, 0]]",0
"7.9-164,125,159,153,152,106+8","[[541, 0], [541, 0]]",0
"7.9-164,125,159,153,152,106+12","[[541, 0], [541, 0]]",0
"7.9-164,125,159,153,152,106+17","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 4], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 4], [545, 1], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]",0
"7.9-164,125,159,153,152,106+18","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 3], [663, 2]]",0
"7.9-164,125,159,153,152,106+19","[[623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-164,125,159,153,152,106+22","[[587, 1], [627, 4], [628, 0], [628, 0], [628, 4], [629, 1], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 3], [748, 1]]",0
"7.9-164,125,159,153,152,106+23","[[788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-164,125,159,153,152,106+26","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 3], [584, 2], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 3], [502, 2], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2]]",0
"7.9-164,125,159,153,152,106+27","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4]]",0
"7.9-204,129,42,183,42,73+2","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]",0
"7.9-204,129,42,183,42,73+3","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]",0
"7.9-204,129,42,183,42,73+10","[[747, 0]]",0
"7.9-204,129,42,183,42,73+12","[[747, 0], [747, 0], [747, 0], [747, 0], [747, 0], [747, 0]]",0
"7.9-204,129,42,183,42,73+28","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]",0
"7.9-204,129,42,183,42,73+30","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]",0
"7.9-184,148,54,32,44,55+3","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3]]",0
"7.9-184,148,54,32,44,55+11","[[834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0]]",0
"7.9-20,94,105,93,76,199+1","[[879, 3], [878, 0], [878, 3]]",0
"7.9-20,94,105,93,76,199+4","[[877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]",0
"7.9-20,94,105,93,76,199+5","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]",0
"7.9-20,94,105,93,76,199+8","[[877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 4], [878, 0], [878, 4]]",0
"7.9-20,94,105,93,76,199+9","[[879, 3], [878, 0], [878, 3]]",0
"7.9-20,94,105,93,76,199+10","[[877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0], [877, 0]]",0
"7.9-160,48,74,38,155,214+1","[[743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 4], [744, 1], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 2], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]",0
"7.9-160,48,74,38,155,214+2","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 2], [993, 3], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]",0
"7.9-160,48,74,38,155,214+3","[[1071, 3], [1070, 0], [1070, 1], [1110, 0], [1110, 3], [1109, 0], [1109, 3], [1108, 0], [1108, 1], [1148, 0], [1148, 3], [1147, 0], [1147, 0], [1147, 3], [1146, 0], [1146, 0], [1146, 0], [1146, 2], [1106, 0], [1106, 3], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 3], [1064, 2], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]",0
"7.9-160,48,74,38,155,214+4","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]",0
"7.9-160,48,74,38,155,214+5","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]",0
"7.9-160,48,74,38,155,214+6","[[985, 3], [984, 0], [984, 1], [1024, 0], [1024, 0], [1024, 4], [1025, 1], [1065, 0], [1065, 0], [1065, 1], [1105, 0], [1105, 4], [1106, 0], [1106, 1], [1146, 0], [1146, 0], [1146, 0], [1146, 4], [1147, 0], [1147, 0], [1147, 4], [1148, 0], [1148, 2], [1108, 0], [1108, 4], [1109, 0], [1109, 4], [1110, 0], [1110, 2], [1070, 0], [1070, 4]]",0
"7.9-160,48,74,38,155,214+7","[[1071, 3], [1070, 0], [1070, 1], [1110, 0], [1110, 3], [1109, 0], [1109, 3], [1108, 0], [1108, 1], [1148, 0], [1148, 3], [1147, 0], [1147, 0], [1147, 3], [1146, 0], [1146, 0], [1146, 0], [1146, 2], [1106, 0], [1106, 3], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 3], [1064, 2], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]",0
"7.9-160,48,74,38,155,214+8","[[985, 0], [985, 3], [984, 0], [984, 1], [1024, 0], [1024, 0], [1024, 1], [1064, 4], [1065, 0], [1065, 0], [1065, 1], [1105, 0], [1105, 4], [1106, 0], [1106, 1], [1146, 0], [1146, 0], [1146, 0], [1146, 4], [1147, 0], [1147, 0], [1147, 4], [1148, 0], [1148, 2], [1108, 0], [1108, 4], [1109, 0], [1109, 4], [1110, 0], [1110, 2], [1070, 0], [1070, 4]]",0
"7.9-160,48,74,38,155,214+9","[[1071, 3], [1070, 0], [1070, 1], [1110, 0], [1110, 3], [1109, 0], [1109, 3], [1108, 0], [1108, 1], [1148, 0], [1148, 3], [1147, 0], [1147, 0], [1147, 3], [1146, 0], [1146, 0], [1146, 0], [1146, 2], [1106, 0], [1106, 3], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 3], [1064, 2], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]",0
"7.9-160,48,74,38,155,214+10","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]",0
