m,trajs
3486,"[(420, np.int64(1), 420), (420, np.int64(1), 460), (460, np.int64(1), 459), (459, np.int64(1), 459), (459, np.int64(1), 499), (499, np.int64(1), 498), (498, np.int64(4), 498), (498, np.int64(4), 498), (498, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539)]"
3487,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 830), (830, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 787), (787, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 664), (664, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 663), (663, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622)]"
3488,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 830), (830, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623)]"
3489,"[(1071, np.int64(2), 1031), (1031, np.int64(4), 1032), (1032, np.int64(2), 992), (992, np.int64(4), 993), (993, np.int64(2), 953), (953, np.int64(4), 954), (954, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(0), 834), (834, np.int64(1), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 875), (875, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 914), (914, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(0), 874)]"
3490,"[(41, np.int64(4), 42), (42, np.int64(1), 82), (82, np.int64(4), 83), (83, np.int64(1), 83), (83, np.int64(1), 82), (82, np.int64(4), 82), (82, np.int64(4), 83), (83, np.int64(1), 123), (123, np.int64(4), 124), (124, np.int64(1), 164), (164, np.int64(4), 165), (165, np.int64(1), 164), (164, np.int64(4), 165), (165, np.int64(1), 166), (166, np.int64(1), 206), (206, np.int64(1), 166), (166, np.int64(1), 206), (206, np.int64(1), 246), (246, np.int64(4), 247), (247, np.int64(0), 247), (247, np.int64(0), 247)]"
3491,"[(832, np.int64(3), 831), (831, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 830), (830, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 828), (828, np.int64(2), 788), (788, np.int64(3), 828), (828, np.int64(2), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 625), (625, np.int64(3), 624), (624, np.int64(3), 664), (664, np.int64(2), 624)]"
3492,"[(623, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 500), (500, np.int64(3), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3493,"[(788, np.int64(3), 828), (828, np.int64(2), 788), (788, np.int64(3), 828), (828, np.int64(2), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 746), (746, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 499)]"
3494,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(3), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3495,"[(278, np.int64(1), 318), (318, np.int64(3), 317), (317, np.int64(1), 357), (357, np.int64(1), 397), (397, np.int64(1), 437), (437, np.int64(1), 477), (477, np.int64(1), 517), (517, np.int64(1), 557), (557, np.int64(1), 557), (557, np.int64(1), 597), (597, np.int64(1), 637), (637, np.int64(1), 677), (677, np.int64(1), 717), (717, np.int64(1), 757), (757, np.int64(1), 797), (797, np.int64(1), 837), (837, np.int64(1), 877), (877, np.int64(3), 876), (876, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(0), 875), (875, np.int64(3), 874), (874, np.int64(0), 914), (914, np.int64(2), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874)]"
3496,"[(788, np.int64(3), 787), (787, np.int64(2), 787), (787, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 500), (500, np.int64(3), 499), (499, np.int64(1), 539), (539, np.int64(0), 539)]"
3497,"[(41, np.int64(4), 41), (41, np.int64(4), 42), (42, np.int64(1), 42), (42, np.int64(1), 42), (42, np.int64(1), 82), (82, np.int64(4), 81), (81, np.int64(4), 82), (82, np.int64(4), 83), (83, np.int64(1), 83), (83, np.int64(1), 123), (123, np.int64(4), 124), (124, np.int64(1), 164), (164, np.int64(4), 165), (165, np.int64(1), 165), (165, np.int64(1), 205), (205, np.int64(4), 206), (206, np.int64(1), 246), (246, np.int64(4), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247)]"
3498,"[(374, np.int64(3), 373), (373, np.int64(3), 372), (372, np.int64(2), 332), (332, np.int64(3), 331), (331, np.int64(3), 330), (330, np.int64(2), 290), (290, np.int64(3), 291), (291, np.int64(3), 290), (290, np.int64(3), 291), (291, np.int64(3), 291), (291, np.int64(3), 290), (290, np.int64(3), 289), (289, np.int64(3), 288), (288, np.int64(2), 248), (248, np.int64(3), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247)]"
3499,"[(985, np.int64(2), 945), (945, np.int64(4), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 907), (907, np.int64(4), 907), (907, np.int64(4), 908), (908, np.int64(2), 868), (868, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624)]"
3500,"[(587, np.int64(3), 627), (627, np.int64(2), 587), (587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(1), 625), (625, np.int64(3), 624), (624, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3501,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 703), (703, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 623), (623, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3502,"[(985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 946), (946, np.int64(4), 947), (947, np.int64(2), 907), (907, np.int64(4), 907), (907, np.int64(4), 908), (908, np.int64(2), 908), (908, np.int64(2), 907), (907, np.int64(4), 908), (908, np.int64(2), 868), (868, np.int64(2), 868), (868, np.int64(2), 868), (868, np.int64(2), 908), (908, np.int64(2), 908), (908, np.int64(2), 908), (908, np.int64(2), 868)]"
3503,"[(374, np.int64(3), 414), (414, np.int64(2), 374), (374, np.int64(3), 373), (373, np.int64(3), 374), (374, np.int64(3), 373), (373, np.int64(3), 372), (372, np.int64(2), 332), (332, np.int64(3), 331), (331, np.int64(3), 330), (330, np.int64(2), 330), (330, np.int64(2), 329), (329, np.int64(2), 289), (289, np.int64(3), 329), (329, np.int64(2), 330), (330, np.int64(2), 290), (290, np.int64(3), 289)]"
3504,"[(985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 947), (947, np.int64(2), 907), (907, np.int64(4), 908), (908, np.int64(2), 908), (908, np.int64(2), 868), (868, np.int64(2), 908), (908, np.int64(2), 868), (868, np.int64(2), 828), (828, np.int64(2), 828), (828, np.int64(2), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664)]"
3505,"[(587, np.int64(3), 588), (588, np.int64(3), 587), (587, np.int64(3), 586), (586, np.int64(3), 587), (587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(1), 625), (625, np.int64(3), 585), (585, np.int64(1), 625), (625, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3506,"[(587, np.int64(3), 587), (587, np.int64(3), 588), (588, np.int64(3), 587), (587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(1), 625), (625, np.int64(3), 625), (625, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3507,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539)]"
3508,"[(41, np.int64(4), 42), (42, np.int64(1), 82), (82, np.int64(4), 83), (83, np.int64(1), 123), (123, np.int64(4), 124), (124, np.int64(1), 164), (164, np.int64(4), 165), (165, np.int64(1), 205), (205, np.int64(4), 206), (206, np.int64(1), 246), (246, np.int64(4), 246), (246, np.int64(4), 246), (246, np.int64(4), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 248), (248, np.int64(3), 247), (247, np.int64(0), 248), (248, np.int64(3), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 207)]"
3509,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 869), (869, np.int64(2), 869), (869, np.int64(2), 868), (868, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 787), (787, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623), (623, np.int64(3), 622)]"
3510,"[(206, np.int64(1), 246), (246, np.int64(4), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 248), (248, np.int64(3), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 246), (246, np.int64(4), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 207), (207, np.int64(1), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 248), (248, np.int64(3), 248), (248, np.int64(3), 247), (247, np.int64(0), 247), (247, np.int64(0), 247), (247, np.int64(0), 287), (287, np.int64(2), 247)]"
3511,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499)]"
3512,"[(623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 583), (583, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 540), (540, np.int64(3), 500), (500, np.int64(3), 499), (499, np.int64(1), 499), (499, np.int64(1), 459), (459, np.int64(1), 499), (499, np.int64(1), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3513,"[(623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3514,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 786), (786, np.int64(2), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 664), (664, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3515,"[(879, np.int64(3), 879), (879, np.int64(3), 878), (878, np.int64(3), 877), (877, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 834), (834, np.int64(1), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 834), (834, np.int64(1), 874)]"
3516,"[(1071, np.int64(2), 1071), (1071, np.int64(2), 1031), (1031, np.int64(4), 1032), (1032, np.int64(2), 992), (992, np.int64(4), 993), (993, np.int64(2), 953), (953, np.int64(4), 954), (954, np.int64(2), 914), (914, np.int64(2), 914), (914, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(0), 874), (874, np.int64(0), 914), (914, np.int64(2), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 914), (914, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(0), 874), (874, np.int64(0), 834), (834, np.int64(1), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 834)]"
3517,"[(1071, np.int64(2), 1031), (1031, np.int64(4), 1032), (1032, np.int64(2), 992), (992, np.int64(4), 993), (993, np.int64(2), 953), (953, np.int64(4), 954), (954, np.int64(2), 914), (914, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874), (874, np.int64(0), 874)]"
3518,"[(832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 830), (830, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582)]"
3519,"[(420, np.int64(1), 420), (420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(3), 499), (499, np.int64(1), 499), (499, np.int64(1), 459), (459, np.int64(1), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499)]"
3520,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(3), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3521,"[(499, np.int64(1), 498), (498, np.int64(4), 458), (458, np.int64(1), 498), (498, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3522,"[(499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3523,"[(587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(1), 625), (625, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 499)]"
3524,"[(788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 663), (663, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499)]"
3525,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540)]"
3526,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(3), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 540), (540, np.int64(3), 541), (541, np.int64(3), 501)]"
3527,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(3), 540), (540, np.int64(3), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 540), (540, np.int64(3), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 499), (499, np.int64(1), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539), (539, np.int64(0), 539)]"
3528,"[(788, np.int64(3), 787), (787, np.int64(2), 747), (747, np.int64(3), 746), (746, np.int64(2), 706), (706, np.int64(3), 666), (666, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(2), 624), (624, np.int64(3), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 623), (623, np.int64(3), 624), (624, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541)]"
