m,trajs
46,"[(499, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540)]"
47,"[(874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 707), (707, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541)]"
48,"[(420, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(1), 501), (501, np.int64(1), 541), (541, np.int64(3), 501), (501, np.int64(1), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
49,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 582), (582, np.int64(3), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(4), 540)]"
50,"[(623, np.int64(3), 622), (622, np.int64(2), 622), (622, np.int64(2), 582), (582, np.int64(3), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
51,"[(374, np.int64(3), 373), (373, np.int64(3), 372), (372, np.int64(2), 332), (332, np.int64(3), 331), (331, np.int64(2), 291), (291, np.int64(3), 290), (290, np.int64(3), 289), (289, np.int64(3), 288), (288, np.int64(2), 248), (248, np.int64(3), 288), (288, np.int64(2), 248), (248, np.int64(3), 247), (247, np.int64(2), 207), (207, np.int64(3), 247), (247, np.int64(2), 207), (207, np.int64(3), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206)]"
52,"[(457, np.int64(4), 458), (458, np.int64(1), 498), (498, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 500), (500, np.int64(1), 500), (500, np.int64(1), 500), (500, np.int64(1), 501), (501, np.int64(1), 502), (502, np.int64(1), 502), (502, np.int64(1), 542), (542, np.int64(3), 541), (541, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 581), (581, np.int64(2), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
53,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 828), (828, np.int64(2), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 663), (663, np.int64(2), 703)]"
54,"[(544, np.int64(1), 584), (584, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540)]"
55,"[(587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 544), (544, np.int64(1), 584), (584, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540)]"
56,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 501), (501, np.int64(1), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
57,"[(750, np.int64(3), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540)]"
58,"[(709, np.int64(1), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 666), (666, np.int64(3), 706), (706, np.int64(3), 666), (666, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
59,"[(41, np.int64(4), 42), (42, np.int64(1), 82), (82, np.int64(4), 42), (42, np.int64(1), 82), (82, np.int64(4), 83), (83, np.int64(1), 123), (123, np.int64(4), 124), (124, np.int64(1), 164), (164, np.int64(4), 165), (165, np.int64(1), 205), (205, np.int64(4), 165), (165, np.int64(1), 205), (205, np.int64(4), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 205), (205, np.int64(4), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206), (206, np.int64(0), 206)]"
60,"[(623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
61,"[(743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 499), (499, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
62,"[(587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
63,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
64,"[(587, np.int64(3), 586), (586, np.int64(3), 585), (585, np.int64(3), 584), (584, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 501), (501, np.int64(1), 461), (461, np.int64(1), 501), (501, np.int64(1), 541), (541, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
65,"[(457, np.int64(4), 458), (458, np.int64(1), 498), (498, np.int64(4), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
66,"[(1071, np.int64(2), 1031), (1031, np.int64(4), 1032), (1032, np.int64(2), 992), (992, np.int64(2), 952), (952, np.int64(4), 953), (953, np.int64(4), 954), (954, np.int64(2), 914), (914, np.int64(2), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 830), (830, np.int64(2), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705)]"
67,"[(499, np.int64(1), 459), (459, np.int64(1), 460), (460, np.int64(1), 500), (500, np.int64(1), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 500), (500, np.int64(1), 499), (499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
68,"[(788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 703), (703, np.int64(2), 743), (743, np.int64(2), 703), (703, np.int64(2), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
69,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
70,"[(832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623)]"
71,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581), (581, np.int64(2), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
72,"[(832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582), (582, np.int64(3), 583), (583, np.int64(3), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 581)]"
73,"[(1105, np.int64(2), 1065), (1065, np.int64(2), 1025), (1025, np.int64(2), 985), (985, np.int64(2), 984), (984, np.int64(4), 984), (984, np.int64(4), 985), (985, np.int64(2), 945), (945, np.int64(4), 946), (946, np.int64(4), 947), (947, np.int64(2), 907), (907, np.int64(2), 867), (867, np.int64(2), 827), (827, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 666), (666, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 583), (583, np.int64(3), 582)]"
74,"[(870, np.int64(2), 830), (830, np.int64(2), 830), (830, np.int64(2), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 829), (829, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 706), (706, np.int64(3), 705), (705, np.int64(2), 705), (705, np.int64(2), 665), (665, np.int64(3), 666), (666, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623)]"
75,"[(499, np.int64(1), 539), (539, np.int64(4), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540), (540, np.int64(0), 540)]"
76,"[(832, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 870), (870, np.int64(2), 830), (830, np.int64(2), 790), (790, np.int64(3), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 663), (663, np.int64(2), 664)]"
77,"[(879, np.int64(3), 879), (879, np.int64(3), 878), (878, np.int64(3), 877), (877, np.int64(3), 876), (876, np.int64(3), 875), (875, np.int64(3), 874), (874, np.int64(2), 834), (834, np.int64(3), 833), (833, np.int64(3), 832), (832, np.int64(3), 831), (831, np.int64(3), 830), (830, np.int64(2), 790), (790, np.int64(3), 789), (789, np.int64(3), 788), (788, np.int64(2), 748), (748, np.int64(3), 747), (747, np.int64(2), 787), (787, np.int64(2), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664)]"
78,"[(750, np.int64(3), 710), (710, np.int64(1), 709), (709, np.int64(1), 749), (749, np.int64(3), 748), (748, np.int64(3), 747), (747, np.int64(2), 707), (707, np.int64(3), 706), (706, np.int64(3), 706), (706, np.int64(3), 705), (705, np.int64(2), 665), (665, np.int64(3), 664), (664, np.int64(3), 663), (663, np.int64(2), 623), (623, np.int64(3), 622), (622, np.int64(2), 582), (582, np.int64(3), 542), (542, np.int64(3), 541), (541, np.int64(3), 540), (540, np.int64(0), 540), (540, np.int64(0), 541), (541, np.int64(3), 540), (540, np.int64(0), 500), (500, np.int64(1), 501)]"
