wifi,X,Y,parents,ID,restored_x,restored_y
17467,296.0,205.0,54549:80781,2_virtual,-1,-1
3586,269.0,195.0,22899:80781:52711,2_virtual,-1,-1
71080,283.0,191.0,37114:80781,2_virtual,-1,-1
77035,277.0,211.0,49:22899,2_virtual,-1,-1
5173,335.0,192.0,55554:13,2_virtual,-1,-1
46282,341.0,206.0,54110:95695,2_virtual,-1,-1
13730,345.0,186.0,70481:13,2_virtual,-1,-1
93136,298.0,175.0,70481:55554:54110,2_virtual,-1,-1
13386,264.0,181.0,10197:5149:21135,2_virtual,-1,-1
10405,274.0,195.0,13719:21135,2_virtual,-1,-1
7435,268.0,193.0,5149:13719,2_virtual,-1,-1
84968,240.0,156.0,10197:13719,2_virtual,-1,-1
49146,268.0,213.0,84:52173,2_virtual,-1,-1
17068,273.0,189.0,99:58286,2_virtual,-1,-1
23204,341.0,216.0,88:58286,2_virtual,-1,-1
63835,250.0,139.0,120:10197,2_virtual,-1,-1
92221,283.0,184.0,22899:95,2_virtual,-1,-1
45290,329.0,199.0,88:52173,2_virtual,-1,-1
7428,269.0,175.0,99:22899:95,2_virtual,-1,-1
97804,263.0,173.0,22899:52173,2_virtual,-1,-1
86382,265.0,176.0,22899:5,2_virtual,-1,-1
60122,355.0,211.0,58352:95,2_virtual,-1,-1
97472,279.0,220.0,16442:84,2_virtual,-1,-1
80366,318.0,201.0,5:95695,2_virtual,-1,-1
95402,284.0,181.0,99:94371,2_virtual,-1,-1
97191,355.0,133.0,94371:92,2_virtual,-1,-1
46680,323.0,219.0,94371:70591,2_virtual,-1,-1
36698,306.0,195.0,94371:52173,2_virtual,-1,-1
64007,340.0,169.0,55506:94371,2_virtual,-1,-1
96185,364.0,210.0,94371:13,2_virtual,-1,-1
74467,319.0,233.0,49:94371,2_virtual,-1,-1
33584,358.0,225.0,13:70591,2_virtual,-1,-1
2037,219.0,136.0,99:31646,2_virtual,-1,-1
62986,277.0,177.0,55554:52173,2_virtual,-1,-1
26980,311.0,189.0,55554:95695,2_virtual,-1,-1
5857,299.0,172.0,70481:63749:41941,2_virtual,-1,-1
82027,277.0,156.0,70481:40516,2_virtual,-1,-1
37425,258.0,186.0,33156:52173,2_virtual,-1,-1
31308,214.0,155.0,33:33156,2_virtual,-1,-1
52225,244.0,213.0,33156:84,2_virtual,-1,-1
68781,256.0,177.0,42520:33,2_virtual,-1,-1
96773,227.0,170.0,33:53486,2_virtual,-1,-1
13480,257.0,228.0,84:53486,2_virtual,-1,-1
81242,272.0,224.0,49:33156,2_virtual,-1,-1
15218,321.0,232.0,49:54110,2_virtual,-1,-1
26431,302.0,185.0,55554:54110,2_virtual,-1,-1
84484,293.0,221.0,84:54110,2_virtual,-1,-1
98177,301.0,208.0,42520:52173,2_virtual,-1,-1
17460,314.0,246.0,42520:49,2_virtual,-1,-1
54442,283.0,194.0,33156:54110,2_virtual,-1,-1
87522,271.0,210.0,42520:33156:53486,2_virtual,-1,-1
51712,325.0,216.0,42520:54110,2_virtual,-1,-1
78455,296.0,209.0,54110:53486,2_virtual,-1,-1
37695,272.0,201.0,52173:53486,2_virtual,-1,-1
53096,269.0,192.0,99:13148,2_virtual,-1,-1
69473,291.0,214.0,70591:13148:13719,2_virtual,-1,-1
61079,324.0,202.0,63749:5,2_virtual,-1,-1
63399,374.0,213.0,58352:63749,2_virtual,-1,-1
81134,346.0,223.0,88:70591,2_virtual,-1,-1
95389,239.0,131.0,120:31646,2_virtual,-1,-1
91913,270.0,182.0,37114:99485,2_virtual,-1,-1
30962,255.0,151.0,16442:22,2_virtual,-1,-1
25610,252.0,157.0,16442:31646,2_virtual,-1,-1
73336,272.0,192.0,32:16442,2_virtual,-1,-1
92516,295.0,171.0,88:16442:22,2_virtual,-1,-1
51259,365.0,136.0,92:95695,2_virtual,-1,-1
55906,264.0,159.0,5:23286,2_virtual,-1,-1
92522,333.0,222.0,14868:58286:95695,2_virtual,-1,-1
46754,369.0,212.0,58352:95695,2_virtual,-1,-1
32714,220.0,136.0,8789:31646,2_virtual,-1,-1
96377,261.0,161.0,31646:95,2_virtual,-1,-1
48701,284.0,178.0,41941:95,2_virtual,-1,-1
99169,262.0,148.0,120:41941,2_virtual,-1,-1
94580,220.0,136.0,33:41941,2_virtual,-1,-1
12676,266.0,192.0,22899:98213,2_virtual,-1,-1
31463,248.0,142.0,33:56470,2_virtual,-1,-1
32124,301.0,217.0,18889:14868,2_virtual,-1,-1
91176,300.0,193.0,80285:13719,2_virtual,-1,-1
1751,314.0,203.0,88466:80285:56470,2_virtual,-1,-1
53852,278.0,222.0,18889:88466,2_virtual,-1,-1
45979,283.0,197.0,88466:22899:14116,2_virtual,-1,-1
39495,320.0,242.0,88466:14868,2_virtual,-1,-1
19087,297.0,208.0,18889:98213:80285,2_virtual,-1,-1
92058,268.0,172.0,18889:22899:56470,2_virtual,-1,-1
12054,293.0,198.0,22899:14868,2_virtual,-1,-1
85961,284.0,191.0,18889:14116,2_virtual,-1,-1
80358,317.0,193.0,56470:14868:14116,2_virtual,-1,-1
53618,331.0,208.0,14868:80285:14116,2_virtual,-1,-1
75878,293.0,182.0,22899:80285,2_virtual,-1,-1
81488,295.0,192.0,98213:56470,2_virtual,-1,-1
25190,259.0,161.0,10197:55554:52173,2_virtual,-1,-1
97439,251.0,157.0,99:40516,2_virtual,-1,-1
93523,352.0,208.0,63749:80285,2_virtual,-1,-1
59980,312.0,188.0,94371:40516:80285,2_virtual,-1,-1
29473,300.0,210.0,52173:70591,2_virtual,-1,-1
65833,244.0,144.0,52173:22,2_virtual,-1,-1
58294,285.0,238.0,84:70591,2_virtual,-1,-1
81076,261.0,176.0,99:26379,2_virtual,-1,-1
72303,245.0,154.0,22899:41941,2_virtual,-1,-1
73355,311.0,180.0,88:41941,2_virtual,-1,-1
59873,264.0,171.0,26379:41941,2_virtual,-1,-1
59708,208.0,127.0,7033:31646,2_virtual,-1,-1
78046,261.0,173.0,52173:10197:5149,2_virtual,-1,-1
92505,270.0,184.0,52173:13719,2_virtual,-1,-1
64484,254.0,158.0,22899:40516,2_virtual,-1,-1
5873,324.0,202.0,5:63749,2_virtual,-1,-1
32207,252.0,167.0,7033:5,2_virtual,-1,-1
3243,248.0,145.0,120:7033,2_virtual,-1,-1
50530,343.0,131.0,16442:92,2_virtual,-1,-1
64169,311.0,217.0,16442:70591,2_virtual,-1,-1
45009,248.0,157.0,16442:99:31646,2_virtual,-1,-1
16031,211.0,122.0,7033:22,2_virtual,-1,-1
99616,261.0,170.0,7033:16442,2_virtual,-1,-1
82871,242.0,148.0,7033:16442:22,2_virtual,-1,-1
50942,171.0,105.0,105:31646,2_virtual,-1,-1
73092,365.0,209.0,58352:80285,2_virtual,-1,-1
94898,364.0,173.0,88:55506,2_virtual,-1,-1
29746,361.0,187.0,88:6210,2_virtual,-1,-1
91527,375.0,175.0,55506:13,2_virtual,-1,-1
33418,372.0,189.0,6210:13,2_virtual,-1,-1
63112,335.0,172.0,55506:6210:58286,2_virtual,-1,-1
69845,274.0,228.0,43007:52711,2_virtual,-1,-1
86811,225.0,163.0,33:81988,2_virtual,-1,-1
81469,327.0,209.0,81988:13,2_virtual,-1,-1
29948,221.0,147.0,56713:105,2_virtual,-1,-1
98857,268.0,181.0,33:14868,2_virtual,-1,-1
28999,199.0,149.0,105:81988,2_virtual,-1,-1
44639,215.0,161.0,105:98213,2_virtual,-1,-1
47000,247.0,161.0,56713:33,2_virtual,-1,-1
42953,371.0,226.0,14868:13,2_virtual,-1,-1
23716,281.0,208.0,56713:81988:98213,2_virtual,-1,-1
98564,289.0,218.0,56713:52711,2_virtual,-1,-1
42042,315.0,231.0,14868:98213,2_virtual,-1,-1
97994,292.0,226.0,14868:81988:52711,2_virtual,-1,-1
50909,252.0,208.0,81988:58238,2_virtual,-1,-1
14471,297.0,216.0,56713:14868:58238,2_virtual,-1,-1
60058,271.0,226.0,98213:58238:52711,2_virtual,-1,-1
77286,290.0,197.0,42520:10257:55554,2_virtual,-1,-1
82250,302.0,235.0,42520:86379,2_virtual,-1,-1
88785,282.0,218.0,10257:86379,2_virtual,-1,-1
43841,279.0,221.0,98213:43007,2_virtual,-1,-1
4065,263.0,209.0,81988:43007,2_virtual,-1,-1
30514,317.0,180.0,70481:80285,2_virtual,-1,-1
82349,349.0,207.0,20032:54110,2_virtual,-1,-1
2535,302.0,185.0,20032:99,2_virtual,-1,-1
81107,322.0,199.0,20032:80285:13719,2_virtual,-1,-1
87062,328.0,184.0,20032:70481,2_virtual,-1,-1
59892,313.0,195.0,52173:80285,2_virtual,-1,-1
78125,307.0,194.0,52173:54110,2_virtual,-1,-1
96135,275.0,174.0,40516:5,2_virtual,-1,-1
4411,282.0,216.0,5:52711,2_virtual,-1,-1
99220,271.0,152.0,120:40516,2_virtual,-1,-1
32267,276.0,166.0,120:40516:5,2_virtual,-1,-1
55492,275.0,204.0,55554:52711,2_virtual,-1,-1
97133,231.0,146.0,33:91142,2_virtual,-1,-1
59000,229.0,140.0,33:40516,2_virtual,-1,-1
5920,282.0,183.0,16442:99485,2_virtual,-1,-1
24150,331.0,186.0,40516:13,2_virtual,-1,-1
91480,320.0,184.0,88:40516,2_virtual,-1,-1
62912,340.0,206.0,37114:13,2_virtual,-1,-1
76243,273.0,163.0,16442:23286,2_virtual,-1,-1
6906,322.0,189.0,88:91142,2_virtual,-1,-1
4709,318.0,201.0,16442:54110,2_virtual,-1,-1
29548,271.0,173.0,37114:40516:91142,2_virtual,-1,-1
96021,293.0,198.0,37114:16442,2_virtual,-1,-1
77695,284.0,178.0,16442:40516,2_virtual,-1,-1
80587,238.0,161.0,32:25143,2_virtual,-1,-1
83617,219.0,149.0,32:31646,2_virtual,-1,-1
81086,238.0,147.0,99:25143,2_virtual,-1,-1
58991,261.0,185.0,32:52173,2_virtual,-1,-1
96149,246.0,158.0,2585:25143,2_virtual,-1,-1
80418,218.0,125.0,31646:25143,2_virtual,-1,-1
66317,326.0,202.0,20032:5,2_virtual,-1,-1
73686,255.0,163.0,55554:99,2_virtual,-1,-1
57415,248.0,170.0,99:13719,2_virtual,-1,-1
46283,278.0,196.0,99:70591,2_virtual,-1,-1
65936,282.0,195.0,13719:55554:70591,2_virtual,-1,-1
74499,230.0,157.0,32:10197,2_virtual,-1,-1
86606,221.0,123.0,31646:10197:23286,2_virtual,-1,-1
55948,344.0,142.0,92:58286,2_virtual,-1,-1
22495,328.0,215.0,58286:95695,2_virtual,-1,-1
41376,224.0,131.0,22899:22,2_virtual,-1,-1
62193,355.0,211.0,63749:95695,2_virtual,-1,-1
41650,330.0,236.0,49:95695,2_virtual,-1,-1
88201,229.0,134.0,42320:31646,2_virtual,-1,-1
2227,226.0,136.0,8789:31646:25143,2_virtual,-1,-1
8989,248.0,145.0,42320:25143,2_virtual,-1,-1
88732,250.0,156.0,42320:8789,2_virtual,-1,-1
8873,336.0,188.0,55506:58286:95695,2_virtual,-1,-1
80763,269.0,260.0,33673:101,2_virtual,-1,-1
11776,368.0,212.0,88:63749,2_virtual,-1,-1
19240,276.0,201.0,52173:43007,2_virtual,-1,-1
11061,307.0,183.0,40516:95695,2_virtual,-1,-1
27828,296.0,212.0,95:43007,2_virtual,-1,-1
37992,249.0,200.0,22899:84,2_virtual,-1,-1
3369,353.0,218.0,13:58286,2_virtual,-1,-1
82290,253.0,167.0,58286:31646,2_virtual,-1,-1
90601,319.0,211.0,54110:58286,2_virtual,-1,-1
12390,287.0,176.0,94371:41941,2_virtual,-1,-1
42006,344.0,206.0,94371:63749:80285,2_virtual,-1,-1
63958,303.0,180.0,41941:63749,2_virtual,-1,-1
78866,294.0,236.0,101:54110,2_virtual,-1,-1
64505,279.0,172.0,52173:10197:54110,2_virtual,-1,-1
59623,286.0,170.0,10197:95695,2_virtual,-1,-1
37794,299.0,172.0,58352:40516:41941,2_virtual,-1,-1
50192,235.0,136.0,42320:33401:10197,2_virtual,-1,-1
90007,216.0,148.0,74000:33,2_virtual,-1,-1
74364,273.0,175.0,26379:40516,2_virtual,-1,-1
75670,308.0,179.0,88:88630,2_virtual,-1,-1
51020,249.0,196.0,65425:84,2_virtual,-1,-1
46635,310.0,181.0,88:65425,2_virtual,-1,-1
82698,329.0,191.0,88:58082,2_virtual,-1,-1
80980,238.0,148.0,33:58082,2_virtual,-1,-1
67122,307.0,192.0,74000:88,2_virtual,-1,-1
26062,262.0,157.0,58082:40516:88630,2_virtual,-1,-1
35578,263.0,161.0,65425:58082,2_virtual,-1,-1
29783,249.0,159.0,74000:65425:40516,2_virtual,-1,-1
25396,219.0,138.0,65425:33,2_virtual,-1,-1
1768,261.0,171.0,74000:58082,2_virtual,-1,-1
48493,184.0,111.0,105:33401,2_virtual,-1,-1
58487,200.0,125.0,42320:105,2_virtual,-1,-1
53396,256.0,150.0,42320:33401:58082,2_virtual,-1,-1
32615,264.0,159.0,58082:41941,2_virtual,-1,-1
46233,354.0,208.0,20032:80285,2_virtual,-1,-1
20056,273.0,203.0,32:58286,2_virtual,-1,-1
47691,253.0,167.0,31646:58286,2_virtual,-1,-1
38036,248.0,164.0,99:31646:58286,2_virtual,-1,-1
41939,275.0,162.0,31646:95695,2_virtual,-1,-1
33529,248.0,173.0,32:58286:31646,2_virtual,-1,-1
4145,293.0,185.0,120:58286,2_virtual,-1,-1
8425,275.0,176.0,120:99:58286,2_virtual,-1,-1
28565,283.0,187.0,42320:58286,2_virtual,-1,-1
87858,255.0,163.0,42320:31646:58286,2_virtual,-1,-1
40220,228.0,163.0,32:7033,2_virtual,-1,-1
32298,243.0,153.0,5:31646,2_virtual,-1,-1
59358,237.0,160.0,22:43007,2_virtual,-1,-1
84696,323.0,214.0,88:43007,2_virtual,-1,-1
59878,296.0,212.0,43007:95,2_virtual,-1,-1
74698,390.0,139.0,92:13,2_virtual,-1,-1
35419,361.0,159.0,16442:92:13,2_virtual,-1,-1
50666,241.0,150.0,52173:31646,2_virtual,-1,-1
68200,252.0,158.0,52173:10197,2_virtual,-1,-1
3488,211.0,122.0,10197:31646,2_virtual,-1,-1
63997,235.0,143.0,52173:10197:31646,2_virtual,-1,-1
27160,277.0,156.0,22:95695,2_virtual,-1,-1
3911,268.0,186.0,64184:5,2_virtual,-1,-1
36592,286.0,193.0,64184:95,2_virtual,-1,-1
46276,259.0,198.0,64184:43007,2_virtual,-1,-1
39985,337.0,203.0,58352:5,2_virtual,-1,-1
6594,349.0,238.0,58352:49,2_virtual,-1,-1
70953,287.0,208.0,16442:43007,2_virtual,-1,-1
66556,267.0,186.0,40516:43007,2_virtual,-1,-1
57346,274.0,183.0,120:43007,2_virtual,-1,-1
74124,336.0,204.0,94371:80285,2_virtual,-1,-1
8167,279.0,169.0,94371:40516:41941,2_virtual,-1,-1
95928,303.0,180.0,40516:80285,2_virtual,-1,-1
94436,272.0,199.0,2080:55554,2_virtual,-1,-1
81629,294.0,197.0,32:95695,2_virtual,-1,-1
55400,318.0,193.0,55554:54110:95695,2_virtual,-1,-1
69130,292.0,174.0,120:16442,2_virtual,-1,-1
80051,274.0,180.0,16442:22899,2_virtual,-1,-1
11599,230.0,143.0,66968:98569:66611,2_virtual,-1,-1
38135,280.0,245.0,33673:52711,2_virtual,-1,-1
53605,249.0,162.0,99:99485,2_virtual,-1,-1
95825,242.0,153.0,99:41941,2_virtual,-1,-1
92455,317.0,189.0,88:99485,2_virtual,-1,-1
65486,226.0,146.0,33:99485,2_virtual,-1,-1
67092,316.0,189.0,88:53286,2_virtual,-1,-1
15235,253.0,160.0,99485:41941:53286,2_virtual,-1,-1
41594,368.0,221.0,80417:13,2_virtual,-1,-1
5726,359.0,145.0,80417:92,2_virtual,-1,-1
55250,356.0,132.0,92:54110,2_virtual,-1,-1
75906,324.0,209.0,80417:16442:54110,2_virtual,-1,-1
19037,261.0,169.0,22:70591,2_virtual,-1,-1
