wifi,X,Y,parents,ID,restored_x,restored_y
4446,251.0,208.0,64120:82676,2_virtual,-1,-1
97720,299.0,243.0,49:59163,2_virtual,-1,-1
82028,259.0,215.0,62572:82676,2_virtual,-1,-1
35476,241.0,175.0,33:59163,2_virtual,-1,-1
43415,208.0,127.0,13568:33,2_virtual,-1,-1
13651,289.0,200.0,30620:62572,2_virtual,-1,-1
62814,321.0,232.0,49:30620,2_virtual,-1,-1
65614,289.0,191.0,59163:83375,2_virtual,-1,-1
77870,280.0,185.0,13568:59163:30620,2_virtual,-1,-1
69762,256.0,143.0,13568:83375,2_virtual,-1,-1
29806,311.0,220.0,91297:30620,2_virtual,-1,-1
2733,311.0,179.0,30620:83375,2_virtual,-1,-1
14657,261.0,200.0,13568:91297:82676,2_virtual,-1,-1
79461,267.0,212.0,59163:62572,2_virtual,-1,-1
46955,289.0,232.0,91297:59163,2_virtual,-1,-1
82106,234.0,164.0,13568:62572,2_virtual,-1,-1
71402,260.0,212.0,64120:91297,2_virtual,-1,-1
82732,287.0,208.0,18641:64102,2_virtual,-1,-1
84866,279.0,197.0,13568:64102:32446,2_virtual,-1,-1
59287,302.0,214.0,5:64102,2_virtual,-1,-1
23254,346.0,223.0,88:64102,2_virtual,-1,-1
29992,311.0,217.0,9048:64102,2_virtual,-1,-1
64018,293.0,191.0,79123:95,2_virtual,-1,-1
88505,240.0,142.0,13568:70233,2_virtual,-1,-1
75428,219.0,135.0,87392:13568,2_virtual,-1,-1
56560,328.0,204.0,88:38638,2_virtual,-1,-1
72980,280.0,173.0,120:38638,2_virtual,-1,-1
59272,260.0,177.0,99:38638,2_virtual,-1,-1
42740,241.0,159.0,99:8318,2_virtual,-1,-1
57354,261.0,154.0,120:8318,2_virtual,-1,-1
25405,262.0,178.0,38638:8318,2_virtual,-1,-1
64291,232.0,128.0,13568:29230,2_virtual,-1,-1
58086,374.0,213.0,26858:13,2_virtual,-1,-1
65385,297.0,223.0,49:2093,2_virtual,-1,-1
83784,321.0,188.0,13:8318,2_virtual,-1,-1
22615,294.0,251.0,51552:49,2_virtual,-1,-1
95062,275.0,192.0,40323:8318,2_virtual,-1,-1
28862,219.0,142.0,33:8318,2_virtual,-1,-1
81350,338.0,228.0,51552:13,2_virtual,-1,-1
21163,262.0,178.0,8318:38638,2_virtual,-1,-1
47881,236.0,182.0,51552:33,2_virtual,-1,-1
88741,342.0,200.0,2093:13,2_virtual,-1,-1
18363,269.0,195.0,51552:2093:8318,2_virtual,-1,-1
95557,283.0,191.0,2093:38638,2_virtual,-1,-1
8228,277.0,211.0,49:8318,2_virtual,-1,-1
62580,264.0,167.0,23449:25145,2_virtual,-1,-1
67444,321.0,199.0,25145:26858:30620,2_virtual,-1,-1
69881,298.0,179.0,23449:26858,2_virtual,-1,-1
18802,335.0,192.0,2344:13,2_virtual,-1,-1
81207,345.0,186.0,13:83375,2_virtual,-1,-1
93268,316.0,190.0,2344:91020,2_virtual,-1,-1
48921,298.0,175.0,2344:30620:83375,2_virtual,-1,-1
71414,258.0,208.0,79123:84,2_virtual,-1,-1
89615,264.0,181.0,13568:17196:37558,2_virtual,-1,-1
75992,274.0,195.0,18641:37558,2_virtual,-1,-1
36710,268.0,193.0,18641:17196,2_virtual,-1,-1
13461,240.0,156.0,13568:18641,2_virtual,-1,-1
48339,341.0,216.0,88:50132,2_virtual,-1,-1
18533,273.0,189.0,99:50132,2_virtual,-1,-1
54957,294.0,202.0,50132:13702,2_virtual,-1,-1
85793,250.0,139.0,13568:120,2_virtual,-1,-1
68078,310.0,186.0,88:8318,2_virtual,-1,-1
60633,283.0,184.0,8318:95,2_virtual,-1,-1
95866,328.0,197.0,88:13702,2_virtual,-1,-1
56408,269.0,175.0,99:8318:95,2_virtual,-1,-1
3429,262.0,171.0,13702:8318,2_virtual,-1,-1
29813,265.0,176.0,5:8318,2_virtual,-1,-1
40696,337.0,203.0,2552:5,2_virtual,-1,-1
39236,355.0,211.0,2552:95,2_virtual,-1,-1
79100,279.0,220.0,9048:84,2_virtual,-1,-1
63110,272.0,179.0,9048:99,2_virtual,-1,-1
8814,318.0,201.0,26858:5,2_virtual,-1,-1
85283,284.0,181.0,99:39006,2_virtual,-1,-1
57243,355.0,133.0,92:39006,2_virtual,-1,-1
59202,323.0,219.0,39006:64102,2_virtual,-1,-1
70885,305.0,193.0,13702:39006,2_virtual,-1,-1
13852,340.0,169.0,90040:39006,2_virtual,-1,-1
95144,364.0,210.0,13:39006,2_virtual,-1,-1
83557,319.0,233.0,49:39006,2_virtual,-1,-1
22075,358.0,225.0,13:64102,2_virtual,-1,-1
98650,250.0,139.0,120:13568,2_virtual,-1,-1
13003,219.0,136.0,54272:99,2_virtual,-1,-1
67082,299.0,172.0,23449:91020:83375,2_virtual,-1,-1
89237,277.0,156.0,72974:83375,2_virtual,-1,-1
44231,256.0,177.0,33:45983,2_virtual,-1,-1
53303,242.0,213.0,64120:84,2_virtual,-1,-1
64602,257.0,228.0,67331:84,2_virtual,-1,-1
11105,247.0,180.0,64120:79123,2_virtual,-1,-1
10003,270.0,224.0,64120:49,2_virtual,-1,-1
