cluster_count,noise_num,silhouette,calinski_harabasz,dbcv,eps,min_samples
15,175,0.13090519986245602,172.63082861644227,-0.4040912774250728,0.74,12
13,214,0.12473165152326535,145.69093763408694,-0.39065995071601806,0.74,13
11,259,0.11560615454098795,130.85802666045245,-0.4002885530733041,0.74,14
10,279,0.10770499802523503,123.17677433868148,-0.40681570360267416,0.74,15
10,298,0.05674124487192895,161.18694040443515,-0.39542118530107434,0.74,16
21,19,0.19429155258961814,53.8214493365617,-0.7758027412173105,0.77,2
14,33,0.12314330937780588,38.976894542451696,-0.7845554678596435,0.77,3
12,49,0.24288428656797256,35.03200450021831,-0.7750731192515031,0.77,4
8,69,0.08505716900749608,26.873598807974847,-0.7894246670213522,0.77,5
5,88,0.1910861584895264,27.454255985078753,-0.7952392658209135,0.77,6
6,99,-0.04025979618161716,26.718652632529324,-0.7910605914514177,0.77,7
3,126,0.10360378897924089,22.16486686907546,-0.8044576494658228,0.77,8
2,134,0.13432756180544053,14.043636611917224,-0.80629897616115,0.77,9
2,152,0.13962972011905678,13.051079443748414,-0.7784733376465008,0.77,10
0,0,-1.0,0.0,-1.0,0.77,11
0,0,-1.0,0.0,-1.0,0.77,12
3,187,0.11524506310127328,48.1115832733868,-0.7695533581787,0.77,13
3,231,0.19384309770508698,43.51933888837723,-0.8888252365644661,0.77,14
3,248,0.24784424717668482,40.997782404034815,-0.8639621435199023,0.77,15
2,269,0.2892361120108271,58.102466654255295,-0.7535064132566204,0.77,16
7,16,0.17778888213103825,11.542786126926316,-0.7621598247037369,0.8,2
5,20,-0.04646082674052376,9.310468572877719,-0.7643522213102001,0.8,3
3,28,-0.0402159076116977,7.507346581062608,-0.7688346869470769,0.8,4
4,39,-0.09960297263868179,13.620287773254024,-0.7698290122823466,0.8,5
3,52,0.14499634974548045,15.456446313713888,-0.7635389789906764,0.8,6
2,62,0.1991861751135453,16.230820447129727,-0.7674386134917354,0.8,7
2,81,0.08415301193365202,10.632428554057803,-0.7240656473481669,0.8,8
2,96,0.38608015109174787,19.445215932420624,-0.7215347194999926,0.8,9
0,0,-1.0,0.0,-1.0,0.8,10
0,0,-1.0,0.0,-1.0,0.8,11
0,0,-1.0,0.0,-1.0,0.8,12
0,0,-1.0,0.0,-1.0,0.8,13
0,0,-1.0,0.0,-1.0,0.8,14
0,0,-1.0,0.0,-1.0,0.8,15
0,0,-1.0,0.0,-1.0,0.8,16
6,14,0.07343091091832292,9.909727471775334,-0.7642604381792942,0.83,2
5,16,-0.04576426107559386,8.08861220343592,-0.7658708251289745,0.83,3
2,27,-0.10844007944157814,1.678828471439118,-0.7714732940262712,0.83,4
2,30,-0.10785805029116333,1.686647901130054,-0.7792186605386292,0.83,5
2,43,0.19330723050955828,15.962483037888507,-0.7734883510423806,0.83,6
3,50,0.1487608710561189,16.92521694745792,-0.7631093491467474,0.83,7
3,65,0.1266171638061411,11.79273131524162,-0.7654117012708833,0.83,8
2,76,0.11847333727501638,12.481744312430985,-0.7255341289347957,0.83,9
0,0,-1.0,0.0,-1.0,0.83,10
0,0,-1.0,0.0,-1.0,0.83,11
0,0,-1.0,0.0,-1.0,0.83,12
0,0,-1.0,0.0,-1.0,0.83,13
0,0,-1.0,0.0,-1.0,0.83,14
0,0,-1.0,0.0,-1.0,0.83,15
0,0,-1.0,0.0,-1.0,0.83,16
6,10,-0.03480058874761784,8.576909577426237,-0.7674584115591451,0.86,2
4,14,-0.1425189643770158,6.759625791573008,-0.7700824816462167,0.86,3
2,24,-0.10887681622147047,1.6729849036091144,-0.7874711180562171,0.86,4
2,26,-0.10845027675796666,1.6790120583339596,-0.7875702314071894,0.86,5
0,0,-1.0,0.0,-1.0,0.86,6
3,40,0.1520103794160441,17.89872574147002,-0.7693767247671147,0.86,7
2,56,0.2016677141624998,20.146056066597435,-0.7668910449617402,0.86,8
3,60,0.13940265990350323,18.195651394946765,-0.761900754054584,0.86,9
2,70,0.11875856555854965,14.055622088122561,-0.7245725883769665,0.86,10
0,0,-1.0,0.0,-1.0,0.86,11
0,0,-1.0,0.0,-1.0,0.86,12
0,0,-1.0,0.0,-1.0,0.86,13
0,0,-1.0,0.0,-1.0,0.86,14
0,0,-1.0,0.0,-1.0,0.86,15
0,0,-1.0,0.0,-1.0,0.86,16
4,9,-0.02318132688688757,6.893516561842077,-0.6551316691110329,0.89,2
2,13,0.26504388816975577,7.187012143105299,-0.6550969399113021,0.89,3
2,19,-0.10943883276308844,1.6694409063052222,-0.7875330714569688,0.89,4
2,23,-0.10920104170865501,1.6709137292528247,-0.787454201501768,0.89,5
0,0,-1.0,0.0,-1.0,0.89,6
2,37,0.19929037542916753,18.12974587584877,-0.7732877958555125,0.89,7
2,48,0.20020339705023055,20.08156212914051,-0.7670932954300379,0.89,8
2,52,0.2007649542051021,20.105878963419,-0.766974417955149,0.89,9
2,55,0.20199961726578397,20.162547061421073,-0.7668849477241192,0.89,10
0,0,-1.0,0.0,-1.0,0.89,11
0,0,-1.0,0.0,-1.0,0.89,12
0,0,-1.0,0.0,-1.0,0.89,13
0,0,-1.0,0.0,-1.0,0.89,14
0,0,-1.0,0.0,-1.0,0.89,15
0,0,-1.0,0.0,-1.0,0.89,16
